timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
367735,T_20979945635,S_70976839,0.1,http,容错执行框架,UNAVAILABLE,d0RrQ0r8gt,智能工单路由,MS_61924_POD_192,11.0
392533,T_14085187120,S_151800023,0.1.6.1.3,rpc,容错执行框架,MS_15934_POD_67682,S8kozY5oGJ,去中心化协同,UNKNOWN,4.0
393712,T_9108231890,S_5391297,0.1.77,rpc,智能工单路由,UNKNOWN_POD_34716644,cbywOXlJLv,工单特征编码,MS_15934_POD_15865,21.0
450067,T_2546212952,S_86516878,0.2,mc,工单特征编码,MS_53154_POD_179,dCsDolhN5y,路由策略学习,MS_37691_POD_129,0.0
455282,T_12439720382,S_63795482,0.1.3.4.13.1,db,路由策略学习,MS_68220_POD_21,mJxUT-THwr,路径质量评估,UNKNOWN,0.0
455745,T_13242531253,S_94326254,0.1.2.3.2.162,mc,路径质量评估,MS_19648_POD_4,BEdEvz2ILo,动态路由表,MS_1303_POD_1,1.0
460422,T_2660307617,S_152913194,0.1,http,动态路由表,UNAVAILABLE,yFmzWaILCl,路由异常恢复,MS_54249_POD_256,3.0
482653,T_194317055,S_36765381,0.1.1.2.17,rpc,路由异常恢复,MS_1412_POD_310,fQYGBxrOoO,Null,MS_59591_POD_88,1.0
503973,T_14942432962,S_78126003,0.1.2.2.182,mc,去中心化协同,MS_14502_POD_57,ScFx7XudDg,智能合约设计,MS_55085_POD_108,2.0
513802,T_14770368592,S_156147254,0.1.1,http,智能合约设计,UNAVAILABLE,GfIb9iq6J7,共识机制配置,MS_9772_POD_132,2.0
517019,T_11463617622,S_53967408,0.1.1.1.27.1.3351887.6,mc,共识机制配置,MS_62752_POD_23,zFiGuxArvQ,冲突消解协议,MS_46825_POD_693,0.0
528632,T_13283462116,S_130610376,0.1.2.3,mc,冲突消解协议,MS_26670_POD_153,K0FiiKxDug,协同效能审计,UNKNOWN,1.0
534161,T_15068068571,S_106896989,0.15,mc,协同效能审计,MS_50519_POD_14,nxXNKnBhS8,分布式日志存证,MS_46708_POD_216,1.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,分布式日志存证,MS_6986_POD_24,7zYAKMiFPU,Null,MS_44636_POD_0,4.0
