timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
393712,T_9108231890,S_5391297,0.1.77,rpc,维修执行,UNKNOWN_POD_34716644,cbywOXlJLv,多智能体共识机制,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,多智能体共识机制,UNKNOWN_POD_34716644,cbywOXlJLv,分布式任务拍卖,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,分布式任务拍卖,UNKNOWN_POD_34716644,cbywOXlJLv,能力画像匹配,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,分布式任务拍卖,UNKNOWN_POD_34716644,cbywOXlJLv,强化学习沙盒,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,能力画像匹配,UNKNOWN_POD_34716644,cbywOXlJLv,动态角色分配,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,动态角色分配,UNKNOWN_POD_34716644,cbywOXlJLv,群体行为演化,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,群体行为演化,UNKNOWN_POD_34716644,cbywOXlJLv,涌现策略捕获,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,涌现策略捕获,UNKNOWN_POD_34716644,cbywOXlJLv,自组织质量检验,MS_15934_POD_15865,21.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,自组织质量检验,MS_6986_POD_24,7zYAKMiFPU,可信执行环境构建,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,可信执行环境构建,MS_6986_POD_24,7zYAKMiFPU,Null,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,强化学习沙盒,MS_6986_POD_24,7zYAKMiFPU,虚拟试错空间,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,虚拟试错空间,MS_6986_POD_24,7zYAKMiFPU,风险隔离训练,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,风险隔离训练,MS_6986_POD_24,7zYAKMiFPU,策略蒸馏部署,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,策略蒸馏部署,MS_6986_POD_24,7zYAKMiFPU,Null,MS_44636_POD_0,4.0
