timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
392533,T_14085187120,S_151800023,0.1.6.1.3,rpc,韧性风险对冲,MS_15934_POD_67682,S8kozY5oGJ,实时威胁感知,UNKNOWN,4.0
393712,T_9108231890,S_5391297,0.1.77,rpc,韧性风险对冲,UNKNOWN_POD_34716644,cbywOXlJLv,韧性指标量化,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,实时威胁感知,UNKNOWN_POD_34716644,cbywOXlJLv,攻击面建模,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,攻击面建模,UNKNOWN_POD_34716644,cbywOXlJLv,脆弱性传播分析,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,脆弱性传播分析,UNKNOWN_POD_34716644,cbywOXlJLv,风险熵值计算,MS_15934_POD_15865,21.0
393712,T_9108231890,S_5391297,0.1.77,rpc,风险熵值计算,UNKNOWN_POD_34716644,cbywOXlJLv,防御策略生成,MS_15934_POD_15865,21.0
528632,T_13283462116,S_130610376,0.1.2.3,mc,防御策略生成,MS_26670_POD_153,K0FiiKxDug,攻击路径阻断,UNKNOWN,1.0
528632,T_13283462116,S_130610376,0.1.2.3,mc,攻击路径阻断,MS_26670_POD_153,K0FiiKxDug,Null,UNKNOWN,1.0
528632,T_13283462116,S_130610376,0.1.2.3,mc,韧性指标量化,MS_26670_POD_153,K0FiiKxDug,系统韧性图谱,UNKNOWN,1.0
528632,T_13283462116,S_130610376,0.1.2.3,mc,系统韧性图谱,MS_26670_POD_153,K0FiiKxDug,故障域隔离设计,UNKNOWN,1.0
528632,T_13283462116,S_130610376,0.1.2.3,mc,故障域隔离设计,MS_26670_POD_153,K0FiiKxDug,恢复力基准测试,UNKNOWN,1.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,恢复力基准测试,MS_6986_POD_24,7zYAKMiFPU,自愈策略编排,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,自愈策略编排,MS_6986_POD_24,7zYAKMiFPU,韧性成熟度评估,MS_44636_POD_0,4.0
538420,T_3582196032,S_28351952,0.1.1.45,rpc,韧性成熟度评估,MS_6986_POD_24,7zYAKMiFPU,Null,MS_44636_POD_0,4.0
