timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1091759,T_4333978900,S_37915652,0.1.1.2,mc,应急需求建模,MS_155_POD_14,ScFx7XudDg,实时数据流接入,MS_55085_POD_533,0.0
1124486,T_15145519737,S_14677443,0.2.1.3364237184.2,mc,应急需求建模,MS_56394_POD_8,iixfuu4Fhd,动态设备拓扑发现,MS_1329_POD_1,1.0
1141974,T_9568060859,S_156147254,0.1.1.9,mc,实时数据流接入,MS_17413_POD_190,RubzmglITt,边缘计算节点,MS_18021_POD_64,0.0
1141974,T_9568060859,S_156147254,0.1.1.9,mc,边缘计算节点,MS_17413_POD_190,RubzmglITt,流式特征提取,MS_18021_POD_64,0.0
1141974,T_9568060859,S_156147254,0.1.1.9,mc,流式特征提取,MS_17413_POD_190,RubzmglITt,滑动窗口聚合,MS_18021_POD_64,0.0
1145106,T_10869760206,S_21286541,0.3,mc,滑动窗口聚合,MS_63670_POD_593,g9oxz20ShF,动态模式识别,MS_28617_POD_2,1.0
1155918,T_8718381902,S_17454060,0.1.2.1.8,rpc,动态模式识别,MS_15934_POD_189889,tUzbPtS3YR,异常模式库构建,UNKNOWN,1.0
1173486,T_21139935754,S_111444032,0.1.1,mc,异常模式库构建,MS_49899_POD_3,7aJ_JD61MG,Null,MS_2827_POD_126,1.0
1206802,T_21525189575,S_111444032,0.1.2.43,mc,动态设备拓扑发现,MS_73208_POD_236,xAa9ukBngd,网络探针部署,MS_28737_POD_72,1.0
1213073,T_23640526561,S_104419129,0.1.2.10,mc,网络探针部署,MS_4660_POD_2339,0REcWWf5yJ,拓扑增量学习,MS_46825_POD_24,0.0
1213073,T_23640526561,S_104419129,0.1.2.10,mc,拓扑增量学习,MS_4660_POD_2339,0REcWWf5yJ,连接强度分析,MS_46825_POD_24,0.0
1223806,T_1539751038,S_7157397,0.1.1.1,mc,连接强度分析,MS_1632_POD_170,PRUnw712PT,虚拟节点生成,MS_27487_POD_55,0.0
1241277,T_9345600780,S_148191226,0.1,mc,虚拟节点生成,MS_42200_POD_644,4fyfpnWL-I,拓扑演化预测,UNKNOWN,1.0
1259020,T_9506434291,S_36765381,0.1.1.368,mc,拓扑演化预测,MS_869_POD_15,umA5rRXj47,Null,MS_27487_POD_61,0.0
