timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1124486,T_15145519737,S_14677443,0.2.1.3364237184.2,mc,弹性资源规划,MS_56394_POD_8,iixfuu4Fhd,虚拟资源池构建,MS_1329_POD_1,1.0
1141974,T_9568060859,S_156147254,0.1.1.9,mc,弹性资源规划,MS_17413_POD_190,RubzmglITt,预测性补给模型,MS_18021_POD_64,0.0
1141974,T_9568060859,S_156147254,0.1.1.9,mc,虚拟资源池构建,MS_17413_POD_190,RubzmglITt,云边资源映射,MS_18021_POD_64,0.0
1141974,T_9568060859,S_156147254,0.1.1.9,mc,云边资源映射,MS_17413_POD_190,RubzmglITt,容器弹性伸缩,MS_18021_POD_64,0.0
1145106,T_10869760206,S_21286541,0.3,mc,容器弹性伸缩,MS_63670_POD_593,g9oxz20ShF,负载迁移策略,MS_28617_POD_2,1.0
1145106,T_10869760206,S_21286541,0.3,mc,负载迁移策略,MS_63670_POD_593,g9oxz20ShF,资源碎片整理,MS_28617_POD_2,1.0
1145106,T_10869760206,S_21286541,0.3,mc,资源碎片整理,MS_63670_POD_593,g9oxz20ShF,虚拟化度量矩阵,MS_28617_POD_2,1.0
1206802,T_21525189575,S_111444032,0.1.2.43,mc,虚拟化度量矩阵,MS_73208_POD_236,xAa9ukBngd,Null,MS_28737_POD_72,1.0
1206802,T_21525189575,S_111444032,0.1.2.43,mc,预测性补给模型,MS_73208_POD_236,xAa9ukBngd,需求波动预测,MS_28737_POD_72,1.0
1206802,T_21525189575,S_111444032,0.1.2.43,mc,需求波动预测,MS_73208_POD_236,xAa9ukBngd,贝叶斯网络建模,MS_28737_POD_72,1.0
1213073,T_23640526561,S_104419129,0.1.2.10,mc,贝叶斯网络建模,MS_4660_POD_2339,0REcWWf5yJ,安全库存计算,MS_46825_POD_24,0.0
1213073,T_23640526561,S_104419129,0.1.2.10,mc,安全库存计算,MS_4660_POD_2339,0REcWWf5yJ,补给路径仿真,MS_46825_POD_24,0.0
1223806,T_1539751038,S_7157397,0.1.1.1,mc,补给路径仿真,MS_1632_POD_170,PRUnw712PT,动态补给路线,MS_27487_POD_55,0.0
1241277,T_9345600780,S_148191226,0.1,mc,动态补给路线,MS_42200_POD_644,4fyfpnWL-I,Null,UNKNOWN,1.0
