timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1980208,T_398641217,S_40318420,0.1,rpc,应急需求建模,UNAVAILABLE,lKoeL9cqDW,实时数据流接入,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,应急需求建模,UNAVAILABLE,lKoeL9cqDW,动态设备拓扑发现,MS_62414_POD_201,5.0
2011305,T_9122224077,S_130831269,0.1,rpc,实时数据流接入,MS_42200_POD_1043,Tfnc-ENibi,边缘计算节点,MS_42200_POD_1043,0.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,边缘计算节点,MS_1632_POD_724,gU-f4ZCVis,流式特征提取,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,流式特征提取,MS_1632_POD_724,gU-f4ZCVis,滑动窗口聚合,MS_4651_POD_29,1.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,滑动窗口聚合,MS_40586_POD_630,E1CQLGqUSx,动态模式识别,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,动态模式识别,MS_40586_POD_630,E1CQLGqUSx,异常模式库构建,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,异常模式库构建,MS_40586_POD_630,E1CQLGqUSx,Null,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,动态设备拓扑发现,MS_40586_POD_630,E1CQLGqUSx,网络探针部署,MS_27487_POD_19,0.0
2062520,T_23165398255,S_164980618,0.1.3.2.3,mc,网络探针部署,MS_50554_POD_139,BVD658JwDe,拓扑增量学习,MS_14728_POD_268,0.0
2069080,T_6712243991,S_2428653,0.1.2,mc,拓扑增量学习,MS_63670_POD_40,9Yomf44ABy,连接强度分析,MS_37691_POD_3385,0.0
2070831,T_16587061516,S_7823464,0.1.1,http,连接强度分析,UNAVAILABLE,FjoDq0nSQY,虚拟节点生成,MS_1350_POD_61,49.0
2070831,T_16587061516,S_7823464,0.1.1,http,虚拟节点生成,UNAVAILABLE,FjoDq0nSQY,拓扑演化预测,MS_1350_POD_61,49.0
2128784,T_24354209765,S_42830437,0.1,http,拓扑演化预测,UNAVAILABLE,ckxc6P1nf8,Null,MS_17847_POD_27,0.0
