timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1980208,T_398641217,S_40318420,0.1,rpc,维修执行,UNAVAILABLE,lKoeL9cqDW,多智能体共识机制,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,多智能体共识机制,UNAVAILABLE,lKoeL9cqDW,分布式任务拍卖,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,分布式任务拍卖,UNAVAILABLE,lKoeL9cqDW,能力画像匹配,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,分布式任务拍卖,UNAVAILABLE,lKoeL9cqDW,强化学习沙盒,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,能力画像匹配,UNAVAILABLE,lKoeL9cqDW,动态角色分配,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,动态角色分配,UNAVAILABLE,lKoeL9cqDW,群体行为演化,MS_62414_POD_201,5.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,群体行为演化,MS_1632_POD_724,gU-f4ZCVis,涌现策略捕获,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,涌现策略捕获,MS_1632_POD_724,gU-f4ZCVis,自组织质量检验,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,自组织质量检验,MS_1632_POD_724,gU-f4ZCVis,可信执行环境构建,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,可信执行环境构建,MS_1632_POD_724,gU-f4ZCVis,Null,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,强化学习沙盒,MS_1632_POD_724,gU-f4ZCVis,虚拟试错空间,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,虚拟试错空间,MS_1632_POD_724,gU-f4ZCVis,风险隔离训练,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,风险隔离训练,MS_1632_POD_724,gU-f4ZCVis,策略蒸馏部署,MS_4651_POD_29,1.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,策略蒸馏部署,MS_40586_POD_630,E1CQLGqUSx,Null,MS_27487_POD_19,0.0
