timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1980208,T_398641217,S_40318420,0.1,rpc,制定运维计划,UNAVAILABLE,lKoeL9cqDW,需求分析,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,制定运维计划,UNAVAILABLE,lKoeL9cqDW,资源评估,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,制定运维计划,UNAVAILABLE,lKoeL9cqDW,风险评估,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,制定运维计划,UNAVAILABLE,lKoeL9cqDW,计划制定,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,制定运维计划,UNAVAILABLE,lKoeL9cqDW,执行安排,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,制定运维计划,UNAVAILABLE,lKoeL9cqDW,监控与调整,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,需求分析,UNAVAILABLE,lKoeL9cqDW,收集历史数据,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,需求分析,UNAVAILABLE,lKoeL9cqDW,识别关键设备,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,资源评估,UNAVAILABLE,lKoeL9cqDW,硬件资源核查,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,资源评估,UNAVAILABLE,lKoeL9cqDW,人力资源分配,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,风险评估,UNAVAILABLE,lKoeL9cqDW,故障模式分析,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,风险评估,UNAVAILABLE,lKoeL9cqDW,环境因素评估,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,计划制定,UNAVAILABLE,lKoeL9cqDW,时间窗口规划,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,计划制定,UNAVAILABLE,lKoeL9cqDW,预算分配,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,执行安排,UNAVAILABLE,lKoeL9cqDW,任务分派,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,执行安排,UNAVAILABLE,lKoeL9cqDW,协同流程设计,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,监控与调整,UNAVAILABLE,lKoeL9cqDW,实时数据采集,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,监控与调整,UNAVAILABLE,lKoeL9cqDW,动态优化引擎,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,收集历史数据,UNAVAILABLE,lKoeL9cqDW,设备故障记录,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,识别关键设备,UNAVAILABLE,lKoeL9cqDW,设备拓扑建模,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,硬件资源核查,UNAVAILABLE,lKoeL9cqDW,备件库存统计,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,人力资源分配,UNAVAILABLE,lKoeL9cqDW,技能矩阵匹配,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,故障模式分析,UNAVAILABLE,lKoeL9cqDW,历史故障分类,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,环境因素评估,UNAVAILABLE,lKoeL9cqDW,温湿度监测,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,时间窗口规划,UNAVAILABLE,lKoeL9cqDW,设备停机时间预测,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,预算分配,UNAVAILABLE,lKoeL9cqDW,成本效益分析,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,任务分派,UNAVAILABLE,lKoeL9cqDW,工单生成,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,协同流程设计,UNAVAILABLE,lKoeL9cqDW,跨部门接口定义,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,实时数据采集,UNAVAILABLE,lKoeL9cqDW,传感器网络监控,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,动态优化引擎,UNAVAILABLE,lKoeL9cqDW,强化学习模型,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,设备故障记录,UNAVAILABLE,lKoeL9cqDW,时间序列分析,MS_62414_POD_201,5.0
1980208,T_398641217,S_40318420,0.1,rpc,设备拓扑建模,UNAVAILABLE,lKoeL9cqDW,节点重要性评估,MS_62414_POD_201,5.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,备件库存统计,MS_1632_POD_724,gU-f4ZCVis,供应链响应时间,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,技能矩阵匹配,MS_1632_POD_724,gU-f4ZCVis,任务负载均衡,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,历史故障分类,MS_1632_POD_724,gU-f4ZCVis,故障影响传播,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,温湿度监测,MS_1632_POD_724,gU-f4ZCVis,电磁干扰分析,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,设备停机时间预测,MS_1632_POD_724,gU-f4ZCVis,维护周期优化,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,成本效益分析,MS_1632_POD_724,gU-f4ZCVis,零基预算建模,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,工单生成,MS_1632_POD_724,gU-f4ZCVis,自动化派单,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,跨部门接口定义,MS_1632_POD_724,gU-f4ZCVis,信息同步协议,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,传感器网络监控,MS_1632_POD_724,gU-f4ZCVis,数据清洗与融合,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,强化学习模型,MS_1632_POD_724,gU-f4ZCVis,奖励函数设计,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,时间序列分析,MS_1632_POD_724,gU-f4ZCVis,故障频率统计,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,节点重要性评估,MS_1632_POD_724,gU-f4ZCVis,冗余设备标记,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,供应链响应时间,MS_1632_POD_724,gU-f4ZCVis,动态补货策略,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,任务负载均衡,MS_1632_POD_724,gU-f4ZCVis,排班策略优化,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,故障影响传播,MS_1632_POD_724,gU-f4ZCVis,风险概率计算,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,电磁干扰分析,MS_1632_POD_724,gU-f4ZCVis,物理安全审查,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,维护周期优化,MS_1632_POD_724,gU-f4ZCVis,并行任务编排,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,零基预算建模,MS_1632_POD_724,gU-f4ZCVis,动态预算调整,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,自动化派单,MS_1632_POD_724,gU-f4ZCVis,任务优先级匹配,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,信息同步协议,MS_1632_POD_724,gU-f4ZCVis,冲突解决机制,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,数据清洗与融合,MS_1632_POD_724,gU-f4ZCVis,异常检测模型,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,奖励函数设计,MS_1632_POD_724,gU-f4ZCVis,策略梯度更新,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,故障频率统计,MS_1632_POD_724,gU-f4ZCVis,关键设备标注,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,冗余设备标记,MS_1632_POD_724,gU-f4ZCVis,容错策略设计,MS_4651_POD_29,1.0
2021078,T_13675839399,S_130790099,0.1.1.2,mc,动态补货策略,MS_1632_POD_724,gU-f4ZCVis,运输路径优化,MS_4651_POD_29,1.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,排班策略优化,MS_40586_POD_630,E1CQLGqUSx,紧急响应小组,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,风险概率计算,MS_40586_POD_630,E1CQLGqUSx,风险缓解预案,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,物理安全审查,MS_40586_POD_630,E1CQLGqUSx,环境适配方案,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,并行任务编排,MS_40586_POD_630,E1CQLGqUSx,甘特图生成,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,动态预算调整,MS_40586_POD_630,E1CQLGqUSx,资金流动监控,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,任务优先级匹配,MS_40586_POD_630,E1CQLGqUSx,实时状态追踪,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,冲突解决机制,MS_40586_POD_630,E1CQLGqUSx,协同效率评估,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,异常检测模型,MS_40586_POD_630,E1CQLGqUSx,根因分析,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,策略梯度更新,MS_40586_POD_630,E1CQLGqUSx,在线参数调优,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,关键设备标注,MS_40586_POD_630,E1CQLGqUSx,生成优先级列表,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,容错策略设计,MS_40586_POD_630,E1CQLGqUSx,生成关键路径,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,运输路径优化,MS_40586_POD_630,E1CQLGqUSx,资源分配矩阵,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,紧急响应小组,MS_40586_POD_630,E1CQLGqUSx,人员调度表,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,风险缓解预案,MS_40586_POD_630,E1CQLGqUSx,风险热力图,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,环境适配方案,MS_40586_POD_630,E1CQLGqUSx,应急场景模拟,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,甘特图生成,MS_40586_POD_630,E1CQLGqUSx,时间轴校准,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,资金流动监控,MS_40586_POD_630,E1CQLGqUSx,预算执行报告,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,实时状态追踪,MS_40586_POD_630,E1CQLGqUSx,工单闭环反馈,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,协同效率评估,MS_40586_POD_630,E1CQLGqUSx,流程迭代日志,MS_27487_POD_19,0.0
2024084,T_4499077961,S_22488234,0.1.3.1.50.1.1.5,mc,根因分析,MS_40586_POD_630,E1CQLGqUSx,自适应阈值更新,MS_27487_POD_19,0.0
