timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2612438,T_9187105032,S_114563869,0,http,维修执行,USER,WkGNdcMqE-,多智能体共识机制,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,多智能体共识机制,USER,WkGNdcMqE-,分布式任务拍卖,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,分布式任务拍卖,USER,WkGNdcMqE-,能力画像匹配,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,分布式任务拍卖,USER,WkGNdcMqE-,强化学习沙盒,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,能力画像匹配,USER,WkGNdcMqE-,动态角色分配,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,动态角色分配,USER,WkGNdcMqE-,群体行为演化,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,群体行为演化,USER,WkGNdcMqE-,涌现策略捕获,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,涌现策略捕获,USER,WkGNdcMqE-,自组织质量检验,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,自组织质量检验,USER,WkGNdcMqE-,可信执行环境构建,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,可信执行环境构建,USER,WkGNdcMqE-,Null,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,强化学习沙盒,USER,WkGNdcMqE-,虚拟试错空间,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,虚拟试错空间,USER,WkGNdcMqE-,风险隔离训练,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,风险隔离训练,USER,WkGNdcMqE-,策略蒸馏部署,MS_46970_POD_5,5.0
2612438,T_9187105032,S_114563869,0,http,策略蒸馏部署,USER,WkGNdcMqE-,Null,MS_46970_POD_5,5.0
