timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1623114,T_8859111220,S_17101095,0.1.3.36,mc,应急需求建模,MS_14194_POD_9,qyiQVsZbrE,实时数据流接入,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,应急需求建模,MS_14194_POD_9,qyiQVsZbrE,动态设备拓扑发现,MS_44585_POD_187,0.0
1648603,T_19493967093,S_110631735,0.1.14,mc,实时数据流接入,MS_8099_POD_130,KQG47AqoVC,边缘计算节点,MS_37374_POD_42,0.0
1656138,T_7423545001,S_157549312,0.1.1.2.1.489,mc,边缘计算节点,MS_51052_POD_939,j3521tzA56,流式特征提取,MS_32139_POD_206,0.0
1661393,T_12705895778,S_50016356,0.1.2.1,mc,流式特征提取,MS_52363_POD_338,kkSn9WWFQO,滑动窗口聚合,MS_37691_POD_3385,0.0
1730705,T_13950299709,S_76364879,0.1,http,滑动窗口聚合,UNAVAILABLE,_2rHc09hG1,动态模式识别,MS_35441_POD_0,0.0
1730705,T_13950299709,S_76364879,0.1,http,动态模式识别,UNAVAILABLE,_2rHc09hG1,异常模式库构建,MS_35441_POD_0,0.0
1753192,T_24783742784,S_55407572,0.1,http,异常模式库构建,UNAVAILABLE,otmTx1iGcm,Null,MS_50265_POD_330,0.0
1753192,T_24783742784,S_55407572,0.1,http,动态设备拓扑发现,UNAVAILABLE,otmTx1iGcm,网络探针部署,MS_50265_POD_330,0.0
1754838,T_7903502892,S_158993298,0.1.2.4.1,mc,网络探针部署,MS_44934_POD_30,27LLHBLtvK,拓扑增量学习,MS_46825_POD_165,1.0
1770138,T_9199943237,S_136240230,0.1.1.25,mc,拓扑增量学习,MS_39472_POD_13,YvLtIdtC0c,连接强度分析,MS_58455_POD_24,1.0
1788319,T_14184726657,S_119456620,0,http,连接强度分析,USER,Rs4VbRVJj2,虚拟节点生成,MS_42200_POD_990,0.0
1796896,T_21880484022,S_153584695,0.1,mc,虚拟节点生成,MS_48494_POD_2,TlmskA5yO7,拓扑演化预测,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,拓扑演化预测,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
