timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1623114,T_8859111220,S_17101095,0.1.3.36,mc,资源调配,MS_14194_POD_9,qyiQVsZbrE,量子退火优化,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,量子退火优化,MS_14194_POD_9,qyiQVsZbrE,超图建模,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,超图建模,MS_14194_POD_9,qyiQVsZbrE,QUBO问题转换,MS_44585_POD_187,0.0
1796896,T_21880484022,S_153584695,0.1,mc,超图建模,MS_48494_POD_2,TlmskA5yO7,动态约束松弛,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,QUBO问题转换,MS_48494_POD_2,TlmskA5yO7,量子比特映射,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,量子比特映射,MS_48494_POD_2,TlmskA5yO7,退火过程模拟,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,退火过程模拟,MS_48494_POD_2,TlmskA5yO7,经典-量子混合求解,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,经典-量子混合求解,MS_48494_POD_2,TlmskA5yO7,多维解空间验证,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,多维解空间验证,MS_48494_POD_2,TlmskA5yO7,资源拓扑重构,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,资源拓扑重构,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,动态约束松弛,MS_48494_POD_2,TlmskA5yO7,虚拟资源池构建,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,虚拟资源池构建,MS_48494_POD_2,TlmskA5yO7,时空切片预留,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,时空切片预留,MS_48494_POD_2,TlmskA5yO7,抗干扰路由规划,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,抗干扰路由规划,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
