timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1623114,T_8859111220,S_17101095,0.1.3.36,mc,自适应监控体系,MS_14194_POD_9,qyiQVsZbrE,联邦学习监控,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,自适应监控体系,MS_14194_POD_9,qyiQVsZbrE,数字孪生优化,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,联邦学习监控,MS_14194_POD_9,qyiQVsZbrE,模型参数加密,MS_44585_POD_187,0.0
1730705,T_13950299709,S_76364879,0.1,http,模型参数加密,UNAVAILABLE,_2rHc09hG1,梯度安全聚合,MS_35441_POD_0,0.0
1730705,T_13950299709,S_76364879,0.1,http,梯度安全聚合,UNAVAILABLE,_2rHc09hG1,漂移检测,MS_35441_POD_0,0.0
1730705,T_13950299709,S_76364879,0.1,http,漂移检测,UNAVAILABLE,_2rHc09hG1,联邦模型更新,MS_35441_POD_0,0.0
1770138,T_9199943237,S_136240230,0.1.1.25,mc,联邦模型更新,MS_39472_POD_13,YvLtIdtC0c,隐私保护验证,MS_58455_POD_24,1.0
1770138,T_9199943237,S_136240230,0.1.1.25,mc,隐私保护验证,MS_39472_POD_13,YvLtIdtC0c,Null,MS_58455_POD_24,1.0
1770138,T_9199943237,S_136240230,0.1.1.25,mc,数字孪生优化,MS_39472_POD_13,YvLtIdtC0c,孪生体同步,MS_58455_POD_24,1.0
1796896,T_21880484022,S_153584695,0.1,mc,孪生体同步,MS_48494_POD_2,TlmskA5yO7,仿真沙箱构建,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,仿真沙箱构建,MS_48494_POD_2,TlmskA5yO7,参数敏感性分析,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,参数敏感性分析,MS_48494_POD_2,TlmskA5yO7,虚拟试运行,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,虚拟试运行,MS_48494_POD_2,TlmskA5yO7,策略迁移验证,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,策略迁移验证,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
