timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1623114,T_8859111220,S_17101095,0.1.3.36,mc,容错执行框架,MS_14194_POD_9,qyiQVsZbrE,智能工单路由,MS_44585_POD_187,0.0
1648603,T_19493967093,S_110631735,0.1.14,mc,容错执行框架,MS_8099_POD_130,KQG47AqoVC,去中心化协同,MS_37374_POD_42,0.0
1656138,T_7423545001,S_157549312,0.1.1.2.1.489,mc,智能工单路由,MS_51052_POD_939,j3521tzA56,工单特征编码,MS_32139_POD_206,0.0
1661393,T_12705895778,S_50016356,0.1.2.1,mc,工单特征编码,MS_52363_POD_338,kkSn9WWFQO,路由策略学习,MS_37691_POD_3385,0.0
1697586,T_15511049257,S_156482560,0.1.1,http,路由策略学习,UNAVAILABLE,bHiJXTZtx1,路径质量评估,MS_40912_POD_92,2.0
1723128,T_23916690125,S_1823467,0,http,路径质量评估,USER,MNU9Pso9u6,动态路由表,MS_1732_POD_84,15.0
1730705,T_13950299709,S_76364879,0.1,http,动态路由表,UNAVAILABLE,_2rHc09hG1,路由异常恢复,MS_35441_POD_0,0.0
1753192,T_24783742784,S_55407572,0.1,http,路由异常恢复,UNAVAILABLE,otmTx1iGcm,Null,MS_50265_POD_330,0.0
1754838,T_7903502892,S_158993298,0.1.2.4.1,mc,去中心化协同,MS_44934_POD_30,27LLHBLtvK,智能合约设计,MS_46825_POD_165,1.0
1770138,T_9199943237,S_136240230,0.1.1.25,mc,智能合约设计,MS_39472_POD_13,YvLtIdtC0c,共识机制配置,MS_58455_POD_24,1.0
1788319,T_14184726657,S_119456620,0,http,共识机制配置,USER,Rs4VbRVJj2,冲突消解协议,MS_42200_POD_990,0.0
1789930,T_18023078593,S_36816397,0.15,mc,冲突消解协议,MS_5449_POD_620,q1Vp9_6EB0,协同效能审计,MS_39556_POD_155,0.0
1791785,T_7530547782,S_15896611,0.1,rpc,协同效能审计,MS_63670_POD_721,tG4AEYijKU,分布式日志存证,MS_63670_POD_721,2.0
1796896,T_21880484022,S_153584695,0.1,mc,分布式日志存证,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
