timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1623114,T_8859111220,S_17101095,0.1.3.36,mc,备件运输,MS_14194_POD_9,qyiQVsZbrE,供应商选择,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,供应商选择,MS_14194_POD_9,qyiQVsZbrE,需求分析,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,运输计划制定,MS_14194_POD_9,qyiQVsZbrE,路线规划,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,运输执行,MS_14194_POD_9,qyiQVsZbrE,在途监控,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,监控与调整,MS_14194_POD_9,qyiQVsZbrE,异常响应,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,数据分析与优化,MS_14194_POD_9,qyiQVsZbrE,运输成本分析,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,需求分析,MS_14194_POD_9,qyiQVsZbrE,历史需求统计,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,需求分析,MS_14194_POD_9,qyiQVsZbrE,紧急需求预测,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,供应商评估,MS_14194_POD_9,qyiQVsZbrE,资质审核,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,供应商评估,MS_14194_POD_9,qyiQVsZbrE,交付能力评估,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,合同签订,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,订单生成,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,历史需求统计,MS_14194_POD_9,qyiQVsZbrE,时序数据分析,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,紧急需求预测,MS_14194_POD_9,qyiQVsZbrE,故障模式匹配,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,资质审核,MS_14194_POD_9,qyiQVsZbrE,ISO认证校验,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,资质审核,MS_14194_POD_9,qyiQVsZbrE,历史履约记录,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,交付能力评估,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,时序数据分析,MS_14194_POD_9,qyiQVsZbrE,ARIMA模型拟合,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,时序数据分析,MS_14194_POD_9,qyiQVsZbrE,异常值检测,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,故障模式匹配,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,ISO认证校验,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,历史履约记录,MS_14194_POD_9,qyiQVsZbrE,延迟交付次数,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,历史履约记录,MS_14194_POD_9,qyiQVsZbrE,质量投诉率,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,ARIMA模型拟合,MS_14194_POD_9,qyiQVsZbrE,参数调优,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,异常值检测,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,延迟交付次数,MS_14194_POD_9,qyiQVsZbrE,原因分类,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,延迟交付次数,MS_14194_POD_9,qyiQVsZbrE,改进措施跟踪,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,质量投诉率,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,参数调优,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,原因分类,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,改进措施跟踪,MS_14194_POD_9,qyiQVsZbrE,Null,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,路线规划,MS_14194_POD_9,qyiQVsZbrE,多目标优化,MS_44585_POD_187,0.0
1623114,T_8859111220,S_17101095,0.1.3.36,mc,资源分配,MS_14194_POD_9,qyiQVsZbrE,车辆调度,MS_44585_POD_187,0.0
1796896,T_21880484022,S_153584695,0.1,mc,多目标优化,MS_48494_POD_2,TlmskA5yO7,动态路径调整,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,车辆调度,MS_48494_POD_2,TlmskA5yO7,载重匹配,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,动态路径调整,MS_48494_POD_2,TlmskA5yO7,实时交通事件处理,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,载重匹配,MS_48494_POD_2,TlmskA5yO7,三维装载模拟,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,实时交通事件处理,MS_48494_POD_2,TlmskA5yO7,事件优先级排序,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,三维装载模拟,MS_48494_POD_2,TlmskA5yO7,稳定性计算,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,事件优先级排序,MS_48494_POD_2,TlmskA5yO7,拥堵等级映射,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,事件优先级排序,MS_48494_POD_2,TlmskA5yO7,绕行策略生成,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,稳定性计算,MS_48494_POD_2,TlmskA5yO7,重心偏移阈值,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,拥堵等级映射,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,绕行策略生成,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,重心偏移阈值,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,在途监控,MS_48494_POD_2,TlmskA5yO7,GPS轨迹追踪,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,异常响应,MS_48494_POD_2,TlmskA5yO7,备件损坏处理,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,GPS轨迹追踪,MS_48494_POD_2,TlmskA5yO7,地理围栏告警,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,备件损坏处理,MS_48494_POD_2,TlmskA5yO7,现场快速检测,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,地理围栏告警,MS_48494_POD_2,TlmskA5yO7,偏离路径分析,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,现场快速检测,MS_48494_POD_2,TlmskA5yO7,替代方案生成,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,偏离路径分析,MS_48494_POD_2,TlmskA5yO7,司机行为评估,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,替代方案生成,MS_48494_POD_2,TlmskA5yO7,就近仓库调拨,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,司机行为评估,MS_48494_POD_2,TlmskA5yO7,疲劳驾驶检测,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,就近仓库调拨,MS_48494_POD_2,TlmskA5yO7,库存实时同步,MS_1303_POD_26,1.0
1796896,T_21880484022,S_153584695,0.1,mc,疲劳驾驶检测,MS_48494_POD_2,TlmskA5yO7,Null,MS_1303_POD_26,1.0
