timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
638422,T_8293934091,S_121252713,0.1,mc,资源调配,MS_53154_POD_106,Om6orlzlSC,量子退火优化,MS_37691_POD_2104,1.0
638422,T_8293934091,S_121252713,0.1,mc,量子退火优化,MS_53154_POD_106,Om6orlzlSC,超图建模,MS_37691_POD_2104,1.0
638422,T_8293934091,S_121252713,0.1,mc,超图建模,MS_53154_POD_106,Om6orlzlSC,QUBO问题转换,MS_37691_POD_2104,1.0
638422,T_8293934091,S_121252713,0.1,mc,超图建模,MS_53154_POD_106,Om6orlzlSC,动态约束松弛,MS_37691_POD_2104,1.0
638422,T_8293934091,S_121252713,0.1,mc,QUBO问题转换,MS_53154_POD_106,Om6orlzlSC,量子比特映射,MS_37691_POD_2104,1.0
638422,T_8293934091,S_121252713,0.1,mc,量子比特映射,MS_53154_POD_106,Om6orlzlSC,退火过程模拟,MS_37691_POD_2104,1.0
638422,T_8293934091,S_121252713,0.1,mc,退火过程模拟,MS_53154_POD_106,Om6orlzlSC,经典-量子混合求解,MS_37691_POD_2104,1.0
645544,T_3657898430,S_156147254,0.1.1.1,mc,经典-量子混合求解,MS_36132_POD_310,RubzmglITt,多维解空间验证,MS_18021_POD_56,0.0
645544,T_3657898430,S_156147254,0.1.1.1,mc,多维解空间验证,MS_36132_POD_310,RubzmglITt,资源拓扑重构,MS_18021_POD_56,0.0
645544,T_3657898430,S_156147254,0.1.1.1,mc,资源拓扑重构,MS_36132_POD_310,RubzmglITt,Null,MS_18021_POD_56,0.0
704401,T_17649006354,S_46432063,0.1.2.29.2.9,mc,动态约束松弛,MS_65823_POD_82,5p62t1CpLI,虚拟资源池构建,MS_32402_POD_29,0.0
704401,T_17649006354,S_46432063,0.1.2.29.2.9,mc,虚拟资源池构建,MS_65823_POD_82,5p62t1CpLI,时空切片预留,MS_32402_POD_29,0.0
704401,T_17649006354,S_46432063,0.1.2.29.2.9,mc,时空切片预留,MS_65823_POD_82,5p62t1CpLI,抗干扰路由规划,MS_32402_POD_29,0.0
704401,T_17649006354,S_46432063,0.1.2.29.2.9,mc,抗干扰路由规划,MS_65823_POD_82,5p62t1CpLI,Null,MS_32402_POD_29,0.0
