timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2167555,T_12013577904,S_82105903,0.1.2.2,rpc,弹性资源规划,MS_61034_POD_75,tG4AEYijKU,虚拟资源池构建,MS_61034_POD_75,2.0
2227378,T_2887948515,S_152913194,0.1.1,mc,弹性资源规划,MS_54249_POD_112,qnYHddrfzU,预测性补给模型,MS_32135_POD_11,0.0
2227378,T_2887948515,S_152913194,0.1.1,mc,虚拟资源池构建,MS_54249_POD_112,qnYHddrfzU,云边资源映射,MS_32135_POD_11,0.0
2227553,T_24800247531,S_27860060,0.1.55.3,mc,云边资源映射,MS_63670_POD_158,8VXHoaykGT,容器弹性伸缩,MS_35973_POD_531,1.0
2227553,T_24800247531,S_27860060,0.1.55.3,mc,容器弹性伸缩,MS_63670_POD_158,8VXHoaykGT,负载迁移策略,MS_35973_POD_531,1.0
2227553,T_24800247531,S_27860060,0.1.55.3,mc,负载迁移策略,MS_63670_POD_158,8VXHoaykGT,资源碎片整理,MS_35973_POD_531,1.0
2229995,T_18623634776,S_51794709,0.1,rpc,资源碎片整理,MS_52678_POD_224,P4ZZ7XQ_4y,虚拟化度量矩阵,MS_52678_POD_224,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,虚拟化度量矩阵,UNAVAILABLE,4SNRdkxxUg,Null,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,预测性补给模型,UNAVAILABLE,4SNRdkxxUg,需求波动预测,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,需求波动预测,UNAVAILABLE,4SNRdkxxUg,贝叶斯网络建模,MS_52363_POD_1511,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,贝叶斯网络建模,MS_71771_POD_84,JHQ7SG0ZvT,安全库存计算,MS_1278_POD_61,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,安全库存计算,MS_71771_POD_84,JHQ7SG0ZvT,补给路径仿真,MS_1278_POD_61,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,补给路径仿真,MS_71771_POD_84,JHQ7SG0ZvT,动态补给路线,MS_1278_POD_61,0.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,动态补给路线,MS_51052_POD_197,ScFx7XudDg,Null,MS_55085_POD_346,1.0
