timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2167555,T_12013577904,S_82105903,0.1.2.2,rpc,应急需求建模,MS_61034_POD_75,tG4AEYijKU,实时数据流接入,MS_61034_POD_75,2.0
2167555,T_12013577904,S_82105903,0.1.2.2,rpc,应急需求建模,MS_61034_POD_75,tG4AEYijKU,动态设备拓扑发现,MS_61034_POD_75,2.0
2222915,T_4532128813,S_153584695,0.4,mc,实时数据流接入,MS_48494_POD_3,w8agDBPFXU,边缘计算节点,MS_1303_POD_23,1.0
2227378,T_2887948515,S_152913194,0.1.1,mc,边缘计算节点,MS_54249_POD_112,qnYHddrfzU,流式特征提取,MS_32135_POD_11,0.0
2227378,T_2887948515,S_152913194,0.1.1,mc,流式特征提取,MS_54249_POD_112,qnYHddrfzU,滑动窗口聚合,MS_32135_POD_11,0.0
2227553,T_24800247531,S_27860060,0.1.55.3,mc,滑动窗口聚合,MS_63670_POD_158,8VXHoaykGT,动态模式识别,MS_35973_POD_531,1.0
2227553,T_24800247531,S_27860060,0.1.55.3,mc,动态模式识别,MS_63670_POD_158,8VXHoaykGT,异常模式库构建,MS_35973_POD_531,1.0
2229995,T_18623634776,S_51794709,0.1,rpc,异常模式库构建,MS_52678_POD_224,P4ZZ7XQ_4y,Null,MS_52678_POD_224,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,动态设备拓扑发现,UNAVAILABLE,4SNRdkxxUg,网络探针部署,MS_52363_POD_1511,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,网络探针部署,MS_71771_POD_84,JHQ7SG0ZvT,拓扑增量学习,MS_1278_POD_61,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,拓扑增量学习,MS_71771_POD_84,JHQ7SG0ZvT,连接强度分析,MS_1278_POD_61,0.0
2284116,T_2977979413,S_31449261,0.1.1.9,mc,连接强度分析,MS_64950_POD_0,h9WfQtcdGw,虚拟节点生成,MS_58269_POD_0,0.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,虚拟节点生成,MS_51052_POD_197,ScFx7XudDg,拓扑演化预测,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,拓扑演化预测,MS_51052_POD_197,ScFx7XudDg,Null,MS_55085_POD_346,1.0
