timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2248070,T_3863524687,S_11895463,0.1.1,http,维修后验证,UNAVAILABLE,4SNRdkxxUg,因果发现引擎,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,因果发现引擎,UNAVAILABLE,4SNRdkxxUg,干预效应建模,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,干预效应建模,UNAVAILABLE,4SNRdkxxUg,反事实推理,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,干预效应建模,UNAVAILABLE,4SNRdkxxUg,时间序列因果,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,反事实推理,UNAVAILABLE,4SNRdkxxUg,潜在结果空间探索,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,潜在结果空间探索,UNAVAILABLE,4SNRdkxxUg,混杂因子消除,MS_52363_POD_1511,0.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,混杂因子消除,MS_51052_POD_197,ScFx7XudDg,鲁棒性证明生成,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,鲁棒性证明生成,MS_51052_POD_197,ScFx7XudDg,可解释性报告,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,可解释性报告,MS_51052_POD_197,ScFx7XudDg,动态监测策略优化,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,动态监测策略优化,MS_51052_POD_197,ScFx7XudDg,Null,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,时间序列因果,MS_51052_POD_197,ScFx7XudDg,格兰杰因果检验,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,格兰杰因果检验,MS_51052_POD_197,ScFx7XudDg,滞后效应分析,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,滞后效应分析,MS_51052_POD_197,ScFx7XudDg,蝴蝶效应预警,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,蝴蝶效应预警,MS_51052_POD_197,ScFx7XudDg,Null,MS_55085_POD_346,1.0
