timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2229995,T_18623634776,S_51794709,0.1,rpc,韧性风险对冲,MS_52678_POD_224,P4ZZ7XQ_4y,实时威胁感知,MS_52678_POD_224,0.0
2229995,T_18623634776,S_51794709,0.1,rpc,韧性风险对冲,MS_52678_POD_224,P4ZZ7XQ_4y,韧性指标量化,MS_52678_POD_224,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,实时威胁感知,UNAVAILABLE,4SNRdkxxUg,攻击面建模,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,攻击面建模,UNAVAILABLE,4SNRdkxxUg,脆弱性传播分析,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,脆弱性传播分析,UNAVAILABLE,4SNRdkxxUg,风险熵值计算,MS_52363_POD_1511,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,风险熵值计算,UNAVAILABLE,4SNRdkxxUg,防御策略生成,MS_52363_POD_1511,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,防御策略生成,MS_71771_POD_84,JHQ7SG0ZvT,攻击路径阻断,MS_1278_POD_61,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,攻击路径阻断,MS_71771_POD_84,JHQ7SG0ZvT,Null,MS_1278_POD_61,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,韧性指标量化,MS_71771_POD_84,JHQ7SG0ZvT,系统韧性图谱,MS_1278_POD_61,0.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,系统韧性图谱,MS_51052_POD_197,ScFx7XudDg,故障域隔离设计,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,故障域隔离设计,MS_51052_POD_197,ScFx7XudDg,恢复力基准测试,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,恢复力基准测试,MS_51052_POD_197,ScFx7XudDg,自愈策略编排,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,自愈策略编排,MS_51052_POD_197,ScFx7XudDg,韧性成熟度评估,MS_55085_POD_346,1.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,韧性成熟度评估,MS_51052_POD_197,ScFx7XudDg,Null,MS_55085_POD_346,1.0
