timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2167555,T_12013577904,S_82105903,0.1.2.2,rpc,容错执行框架,MS_61034_POD_75,tG4AEYijKU,智能工单路由,MS_61034_POD_75,2.0
2169099,T_18569176645,S_158956206,0.3,db,容错执行框架,MS_36518_POD_14,mJxUT-THwr,去中心化协同,UNKNOWN,0.0
2222915,T_4532128813,S_153584695,0.4,mc,智能工单路由,MS_48494_POD_3,w8agDBPFXU,工单特征编码,MS_1303_POD_23,1.0
2227378,T_2887948515,S_152913194,0.1.1,mc,工单特征编码,MS_54249_POD_112,qnYHddrfzU,路由策略学习,MS_32135_POD_11,0.0
2227553,T_24800247531,S_27860060,0.1.55.3,mc,路由策略学习,MS_63670_POD_158,8VXHoaykGT,路径质量评估,MS_35973_POD_531,1.0
2229995,T_18623634776,S_51794709,0.1,rpc,路径质量评估,MS_52678_POD_224,P4ZZ7XQ_4y,动态路由表,MS_52678_POD_224,0.0
2248070,T_3863524687,S_11895463,0.1.1,http,动态路由表,UNAVAILABLE,4SNRdkxxUg,路由异常恢复,MS_52363_POD_1511,0.0
2250118,T_3443188457,S_127740774,0.1.2.4.1.1,mc,路由异常恢复,MS_71771_POD_84,JHQ7SG0ZvT,Null,MS_1278_POD_61,0.0
2258743,T_13448056542,S_51794709,0.1,rpc,去中心化协同,MS_15819_POD_93,P4ZZ7XQ_4y,智能合约设计,MS_15819_POD_93,0.0
2267702,T_18740171826,S_102676846,0.3.13.1.334216126.6,rpc,智能合约设计,MS_37503_POD_64,PdZQwiB3lf,共识机制配置,MS_53454_POD_255,5.0
2284116,T_2977979413,S_31449261,0.1.1.9,mc,共识机制配置,MS_64950_POD_0,h9WfQtcdGw,冲突消解协议,MS_58269_POD_0,0.0
2298952,T_14326040390,S_157549312,0.1.1.2.1.36.2,mc,冲突消解协议,MS_51052_POD_197,ScFx7XudDg,协同效能审计,MS_55085_POD_346,1.0
2307806,T_16933051777,S_36816397,0.200,mc,协同效能审计,MS_5449_POD_811,0Xha1S-FW3,分布式日志存证,MS_25648_POD_31,1.0
2334929,T_11648506095,S_17454060,0.1.2.1.2.1.2.1.0,UNKNOWN,分布式日志存证,MS_37235_POD_18554,uXdwx1gbep,Null,MS_37235_POD_18554,14.0
