timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
3472127,T_24186787761,S_104419129,0.1.2.23,mc,自适应监控体系,MS_4660_POD_1545,zom2J1kXcu,联邦学习监控,MS_37691_POD_3610,1.0
3475385,T_7697444347,S_79957737,0.1.2,rpc,自适应监控体系,MS_60807_POD_52,qSUobzFHG8,数字孪生优化,MS_60807_POD_52,6.0
3475385,T_7697444347,S_79957737,0.1.2,rpc,联邦学习监控,MS_60807_POD_52,qSUobzFHG8,模型参数加密,MS_60807_POD_52,6.0
3475385,T_7697444347,S_79957737,0.1.2,rpc,模型参数加密,MS_60807_POD_52,qSUobzFHG8,梯度安全聚合,MS_60807_POD_52,6.0
3509340,T_21775124236,S_76965327,0.1.2.1.13,mc,梯度安全聚合,MS_29370_POD_320,VV3Jn8_TsQ,漂移检测,MS_37691_POD_1361,0.0
3509340,T_21775124236,S_76965327,0.1.2.1.13,mc,漂移检测,MS_29370_POD_320,VV3Jn8_TsQ,联邦模型更新,MS_37691_POD_1361,0.0
3509340,T_21775124236,S_76965327,0.1.2.1.13,mc,联邦模型更新,MS_29370_POD_320,VV3Jn8_TsQ,隐私保护验证,MS_37691_POD_1361,0.0
3509340,T_21775124236,S_76965327,0.1.2.1.13,mc,隐私保护验证,MS_29370_POD_320,VV3Jn8_TsQ,Null,MS_37691_POD_1361,0.0
3509340,T_21775124236,S_76965327,0.1.2.1.13,mc,数字孪生优化,MS_29370_POD_320,VV3Jn8_TsQ,孪生体同步,MS_37691_POD_1361,0.0
3529679,T_22480709565,S_21890291,0.1.1,rpc,孪生体同步,MS_26006_POD_6,U2OfZRrgDZ,仿真沙箱构建,UNKNOWN,1.0
3548734,T_25006528192,S_108688964,0,http,仿真沙箱构建,USER,xXkau-eKD9,参数敏感性分析,MS_15934_POD_194238,0.0
3559105,T_16361365995,S_135634095,0.1,http,参数敏感性分析,UNAVAILABLE,vojPDTw0Wo,虚拟试运行,MS_50265_POD_354,0.0
3559105,T_16361365995,S_135634095,0.1,http,虚拟试运行,UNAVAILABLE,vojPDTw0Wo,策略迁移验证,MS_50265_POD_354,0.0
3559105,T_16361365995,S_135634095,0.1,http,策略迁移验证,UNAVAILABLE,vojPDTw0Wo,Null,MS_50265_POD_354,0.0
