timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
3423049,T_25040291315,S_21292396,0.1.1.4.1.1,mc,应急需求建模,MS_55109_POD_25,vMHzhf9rMd,实时数据流接入,MS_4651_POD_28,0.0
3472127,T_24186787761,S_104419129,0.1.2.23,mc,应急需求建模,MS_4660_POD_1545,zom2J1kXcu,动态设备拓扑发现,MS_37691_POD_3610,1.0
3472127,T_24186787761,S_104419129,0.1.2.23,mc,实时数据流接入,MS_4660_POD_1545,zom2J1kXcu,边缘计算节点,MS_37691_POD_3610,1.0
3475385,T_7697444347,S_79957737,0.1.2,rpc,边缘计算节点,MS_60807_POD_52,qSUobzFHG8,流式特征提取,MS_60807_POD_52,6.0
3475385,T_7697444347,S_79957737,0.1.2,rpc,流式特征提取,MS_60807_POD_52,qSUobzFHG8,滑动窗口聚合,MS_60807_POD_52,6.0
3509340,T_21775124236,S_76965327,0.1.2.1.13,mc,滑动窗口聚合,MS_29370_POD_320,VV3Jn8_TsQ,动态模式识别,MS_37691_POD_1361,0.0
3529679,T_22480709565,S_21890291,0.1.1,rpc,动态模式识别,MS_26006_POD_6,U2OfZRrgDZ,异常模式库构建,UNKNOWN,1.0
3529679,T_22480709565,S_21890291,0.1.1,rpc,异常模式库构建,MS_26006_POD_6,U2OfZRrgDZ,Null,UNKNOWN,1.0
3541242,T_18961563954,S_159945743,0.1.1.2.5,mc,动态设备拓扑发现,MS_69762_POD_0,OaJcYn0jQB,网络探针部署,MS_46825_POD_362,0.0
3548734,T_25006528192,S_108688964,0,http,网络探针部署,USER,xXkau-eKD9,拓扑增量学习,MS_15934_POD_194238,0.0
3548734,T_25006528192,S_108688964,0,http,拓扑增量学习,USER,xXkau-eKD9,连接强度分析,MS_15934_POD_194238,0.0
3548734,T_25006528192,S_108688964,0,http,连接强度分析,USER,xXkau-eKD9,虚拟节点生成,MS_15934_POD_194238,0.0
3559105,T_16361365995,S_135634095,0.1,http,虚拟节点生成,UNAVAILABLE,vojPDTw0Wo,拓扑演化预测,MS_50265_POD_354,0.0
3563950,T_6510226017,S_58367703,0.7.1,mq,拓扑演化预测,MS_43781_POD_635,eTanqLeUam,Null,MS_30234_POD_8,0.0
