timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2340868,T_22660454746,S_17101121,0.1.2.2.2.4,mc,应急需求建模,MS_29370_POD_222,QkqFYbkS_z,实时数据流接入,MS_11363_POD_27,1.0
2350729,T_10539192818,S_124848862,0,http,应急需求建模,USER,0xQx3v-gtz,动态设备拓扑发现,MS_10207_POD_141,7.0
2350729,T_10539192818,S_124848862,0,http,实时数据流接入,USER,0xQx3v-gtz,边缘计算节点,MS_10207_POD_141,7.0
2368463,T_10780267543,S_86516878,0.5,mc,边缘计算节点,MS_53154_POD_202,_qV2zK1pju,流式特征提取,MS_37691_POD_4436,1.0
2399022,T_4451460855,S_94889065,0.2,rpc,流式特征提取,MS_23205_POD_4316,adYoX1Gx-7,滑动窗口聚合,MS_23205_POD_2851,1.0
2399022,T_4451460855,S_94889065,0.2,rpc,滑动窗口聚合,MS_23205_POD_4316,adYoX1Gx-7,动态模式识别,MS_23205_POD_2851,1.0
2399022,T_4451460855,S_94889065,0.2,rpc,动态模式识别,MS_23205_POD_4316,adYoX1Gx-7,异常模式库构建,MS_23205_POD_2851,1.0
2418229,T_13350005547,S_112044318,0.1.1.2.1.19.7,mc,异常模式库构建,MS_34666_POD_360,52Q7OlDjKi,Null,MS_55085_POD_516,1.0
2430822,T_20556015600,S_159592408,0.1.2,rpc,动态设备拓扑发现,MS_66862_POD_14,h0ZbrS4De7,网络探针部署,MS_66862_POD_14,4.0
2430822,T_20556015600,S_159592408,0.1.2,rpc,网络探针部署,MS_66862_POD_14,h0ZbrS4De7,拓扑增量学习,MS_66862_POD_14,4.0
2434112,T_13348049647,S_122955843,0.1.1,http,拓扑增量学习,UNAVAILABLE,qn9Fi7COYC,连接强度分析,MS_52363_POD_1237,0.0
2458793,T_14501705348,S_110247259,0.1.1.2.4,rpc,连接强度分析,MS_36601_POD_135,E0oFLiv54F,虚拟节点生成,MS_55109_POD_8,1.0
2471810,T_3421048339,S_35019050,0.2,rpc,虚拟节点生成,MS_69150_POD_14,FLeAaIyWgV,拓扑演化预测,MS_18750_POD_1157,2.0
2512374,T_13102131565,S_108452670,0.1.2,rpc,拓扑演化预测,MS_41485_POD_8,SPZMhtUrCx,Null,MS_41485_POD_8,1.0
