timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2892704,T_11551440424,S_78126003,0.1794,mc,容错执行框架,MS_51493_POD_250,RADiETt185,智能工单路由,MS_21883_POD_119,9.0
2908519,T_1633072104,S_78126003,0.1.2.589,rpc,容错执行框架,MS_56914_POD_39,-iZyExQfEM,去中心化协同,MS_27178_POD_5,1.0
2920743,T_18649375357,S_35643505,0.1.2,rpc,智能工单路由,MS_64937_POD_0,MQoTi5IBZu,工单特征编码,MS_38384_POD_6,1.0
2939297,T_11484623958,S_133847509,0.1.2.5.25.23.7.1,rpc,工单特征编码,MS_27946_POD_8,jQIjiLAf2r,路由策略学习,MS_48588_POD_0,7.0
2953759,T_10093777365,S_76359076,0.1.1,mc,路由策略学习,MS_63670_POD_552,OaMaDuq7D2,路径质量评估,MS_37691_POD_4189,1.0
2961908,T_21225200198,S_86516878,0,http,路径质量评估,USER,GqI6UW1mU4,动态路由表,MS_53154_POD_77,0.0
2963614,T_22347255893,S_12011361,0.1.1.7.2,db,动态路由表,MS_59450_POD_36,pqnLd54bwJ,路由异常恢复,MS_42335_POD_16,2.0
2968407,T_3678547418,S_86516878,0.3.1.3380133201.1,mc,路由异常恢复,MS_70289_POD_145,QsPI3O3lMh,Null,MS_28467_POD_16,0.0
2989082,T_1949139999,S_2419452,0.7.3.22.8,mc,去中心化协同,MS_71263_POD_334,bMBCxkeRSZ,智能合约设计,MS_44585_POD_254,1.0
2990779,T_22111831283,S_121871316,0.1.2.2.1,mc,智能合约设计,MS_40586_POD_885,E1CQLGqUSx,共识机制配置,MS_27487_POD_147,1.0
3029985,T_20405047748,S_54795436,0.1.50.3,mc,共识机制配置,MS_63670_POD_313,8VXHoaykGT,冲突消解协议,MS_35973_POD_555,0.0
3039052,T_4049856589,S_40436730,0.1,rpc,冲突消解协议,MS_63670_POD_323,tG4AEYijKU,协同效能审计,MS_63670_POD_323,3.0
3050104,T_6271466507,S_62594450,0.2.1.3,http,协同效能审计,MS_13707_POD_81,Cc_UawtDkY,分布式日志存证,UNKNOWN,4.0
3057868,T_13621913960,S_158993298,0.1.2.14,rpc,分布式日志存证,MS_44934_POD_13,9u4d2dhIha,Null,MS_5148_POD_47,1.0
