timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
3261380,T_14335613065,S_102102467,0.1.24,db,现场维修,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,故障确认,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,现场维修,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,资源调配,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,现场维修,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,安全评估,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,现场维修,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,工具准备,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,现场维修,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,维修执行,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,现场维修,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,维修验证,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,故障确认,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,接收故障报警,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,故障确认,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,初步现象记录,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,故障确认,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,历史数据分析,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,接收故障报警,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,报警信号解析,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,报警信号解析,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,信号特征提取,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,信号特征提取,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,时域分析,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,信号特征提取,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,频域分析,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,时域分析,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,峰值检测,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,时域分析,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,波形对比,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,频域分析,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,Null,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,初步现象记录,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,报警类型分类,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,报警类型分类,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,异常模式匹配,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,异常模式匹配,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,Null,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,历史数据分析,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,故障优先级判定,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,故障优先级判定,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,仓库位置匹配,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,仓库位置匹配,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,本地仓优先级,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,仓库位置匹配,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,跨区域调拨,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,本地仓优先级,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,库存量校验,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,库存量校验,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,Null,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,跨区域调拨,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,物流时效预测,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,物流时效预测,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,Null,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,资源调配,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,备件库存查询,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,资源调配,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,运输路径规划,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,备件库存查询,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,备件状态验证,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,备件状态验证,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,环境适应性评估,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,备件状态验证,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,紧急降温方案,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,环境适应性评估,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,设备耐候性分析,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,设备耐候性分析,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,Null,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,紧急降温方案,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,Null,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,运输路径规划,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,温湿度监测,MS_19603_POD_3,1.0
3265815,T_17968469125,S_88933463,0.1,http,运输路径规划,UNAVAILABLE,Z-1kb7yzt8,电磁干扰检测,MS_43369_POD_30,36.0
3265815,T_17968469125,S_88933463,0.1,http,温湿度监测,UNAVAILABLE,Z-1kb7yzt8,防护措施部署,MS_43369_POD_30,36.0
3265815,T_17968469125,S_88933463,0.1,http,电磁干扰检测,UNAVAILABLE,Z-1kb7yzt8,接口适配测试,MS_43369_POD_30,36.0
3303197,T_22590587773,S_162549804,0,http,防护措施部署,USER,Itx_dzsXfv,机械公差补偿,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,接口适配测试,USER,Itx_dzsXfv,电气信号匹配,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,机械公差补偿,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,电气信号匹配,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,安全评估,USER,Itx_dzsXfv,现场环境检测,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,安全评估,USER,Itx_dzsXfv,操作风险评估,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,现场环境检测,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,操作风险评估,USER,Itx_dzsXfv,工具兼容性验证,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,操作风险评估,USER,Itx_dzsXfv,操作手册调取,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,工具兼容性验证,USER,Itx_dzsXfv,工具精度校准,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,工具精度校准,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,操作手册调取,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,工具准备,USER,Itx_dzsXfv,专用工具选择,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,工具准备,USER,Itx_dzsXfv,辅助设备配置,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,专用工具选择,USER,Itx_dzsXfv,模块化拆解,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,模块化拆解,USER,Itx_dzsXfv,电路板检测,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,模块化拆解,USER,Itx_dzsXfv,机械结构检查,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,辅助设备配置,USER,Itx_dzsXfv,故障点标记,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,电路板检测,USER,Itx_dzsXfv,焊点虚焊检测,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,机械结构检查,USER,Itx_dzsXfv,芯片烧录验证,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,故障点标记,USER,Itx_dzsXfv,紧固部件拆除,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,故障点标记,USER,Itx_dzsXfv,防静电处理,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,焊点虚焊检测,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,芯片烧录验证,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,紧固部件拆除,USER,Itx_dzsXfv,扭矩控制,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,防静电处理,USER,Itx_dzsXfv,锈蚀部件处理,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,扭矩控制,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,锈蚀部件处理,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,维修执行,USER,Itx_dzsXfv,部件更换,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,维修执行,USER,Itx_dzsXfv,系统调试,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,部件更换,USER,Itx_dzsXfv,旧部件拆卸,MS_13157_POD_9,4.0
