timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
3261380,T_14335613065,S_102102467,0.1.24,db,资源调配,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,量子退火优化,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,量子退火优化,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,超图建模,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,超图建模,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,QUBO问题转换,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,超图建模,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,动态约束松弛,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,QUBO问题转换,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,量子比特映射,MS_19603_POD_3,1.0
3261380,T_14335613065,S_102102467,0.1.24,db,量子比特映射,MS_17945_POD_38,3x2GMEjC6Z:TDDL_UPDATE,退火过程模拟,MS_19603_POD_3,1.0
3265815,T_17968469125,S_88933463,0.1,http,退火过程模拟,UNAVAILABLE,Z-1kb7yzt8,经典-量子混合求解,MS_43369_POD_30,36.0
3303197,T_22590587773,S_162549804,0,http,经典-量子混合求解,USER,Itx_dzsXfv,多维解空间验证,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,多维解空间验证,USER,Itx_dzsXfv,资源拓扑重构,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,资源拓扑重构,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,动态约束松弛,USER,Itx_dzsXfv,虚拟资源池构建,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,虚拟资源池构建,USER,Itx_dzsXfv,时空切片预留,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,时空切片预留,USER,Itx_dzsXfv,抗干扰路由规划,MS_13157_POD_9,4.0
3303197,T_22590587773,S_162549804,0,http,抗干扰路由规划,USER,Itx_dzsXfv,Null,MS_13157_POD_9,4.0
