timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
753911,T_15395209312,S_84744316,0.1.2.1,rpc,韧性风险对冲,MS_9105_POD_349,0PIREyu4tb,实时威胁感知,MS_56113_POD_19,1.0
811484,T_9356875999,S_79113552,0.1.2.9.18,mc,韧性风险对冲,MS_11111_POD_54,WlKFN2KtH0,韧性指标量化,MS_37691_POD_2618,1.0
811484,T_9356875999,S_79113552,0.1.2.9.18,mc,实时威胁感知,MS_11111_POD_54,WlKFN2KtH0,攻击面建模,MS_37691_POD_2618,1.0
811484,T_9356875999,S_79113552,0.1.2.9.18,mc,攻击面建模,MS_11111_POD_54,WlKFN2KtH0,脆弱性传播分析,MS_37691_POD_2618,1.0
811484,T_9356875999,S_79113552,0.1.2.9.18,mc,脆弱性传播分析,MS_11111_POD_54,WlKFN2KtH0,风险熵值计算,MS_37691_POD_2618,1.0
881962,T_17071637255,S_6509096,0.1.1,http,风险熵值计算,UNAVAILABLE,nwiUDTVcFX,防御策略生成,MS_52363_POD_1402,5.0
881962,T_17071637255,S_6509096,0.1.1,http,防御策略生成,UNAVAILABLE,nwiUDTVcFX,攻击路径阻断,MS_52363_POD_1402,5.0
881962,T_17071637255,S_6509096,0.1.1,http,攻击路径阻断,UNAVAILABLE,nwiUDTVcFX,Null,MS_52363_POD_1402,5.0
881962,T_17071637255,S_6509096,0.1.1,http,韧性指标量化,UNAVAILABLE,nwiUDTVcFX,系统韧性图谱,MS_52363_POD_1402,5.0
895678,T_6857434064,S_104419129,0.1.2.30.7.7,mc,系统韧性图谱,MS_60349_POD_178,2ctK0GifON,故障域隔离设计,MS_46825_POD_32,0.0
895678,T_6857434064,S_104419129,0.1.2.30.7.7,mc,故障域隔离设计,MS_60349_POD_178,2ctK0GifON,恢复力基准测试,MS_46825_POD_32,0.0
895678,T_6857434064,S_104419129,0.1.2.30.7.7,mc,恢复力基准测试,MS_60349_POD_178,2ctK0GifON,自愈策略编排,MS_46825_POD_32,0.0
895678,T_6857434064,S_104419129,0.1.2.30.7.7,mc,自愈策略编排,MS_60349_POD_178,2ctK0GifON,韧性成熟度评估,MS_46825_POD_32,0.0
895678,T_6857434064,S_104419129,0.1.2.30.7.7,mc,韧性成熟度评估,MS_60349_POD_178,2ctK0GifON,Null,MS_46825_POD_32,0.0
