timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,故障确认,MS_42200_POD_473,vrNuPMeF-P,分布式诊断触发,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,分布式诊断触发,MS_42200_POD_473,vrNuPMeF-P,边缘节点数据同步,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,边缘节点数据同步,MS_42200_POD_473,vrNuPMeF-P,多源异构数据融合,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,边缘节点数据同步,MS_42200_POD_473,vrNuPMeF-P,延迟敏感型数据缓存,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,多源异构数据融合,MS_42200_POD_473,vrNuPMeF-P,联邦学习特征提取,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,联邦学习特征提取,MS_42200_POD_473,vrNuPMeF-P,跨域异常模式匹配,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,跨域异常模式匹配,MS_42200_POD_473,vrNuPMeF-P,动态权重投票决策,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,动态权重投票决策,MS_42200_POD_473,vrNuPMeF-P,区块链存证,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,区块链存证,MS_42200_POD_473,vrNuPMeF-P,诊断结果可信分发,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,诊断结果可信分发,MS_42200_POD_473,vrNuPMeF-P,Null,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,延迟敏感型数据缓存,MS_42200_POD_473,vrNuPMeF-P,局部异常检测,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,局部异常检测,MS_42200_POD_473,vrNuPMeF-P,时空关联分析,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,时空关联分析,MS_42200_POD_473,vrNuPMeF-P,预测性故障标记,MS_42200_POD_473,0.0
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,预测性故障标记,MS_42200_POD_473,vrNuPMeF-P,Null,MS_42200_POD_473,0.0
