timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1819733,T_13457753360,S_119456620,0.1.1.1,rpc,自适应监控体系,MS_42200_POD_473,vrNuPMeF-P,联邦学习监控,MS_42200_POD_473,0.0
1871445,T_11463129953,S_22488234,0.1.1.1.2,mc,自适应监控体系,MS_17181_POD_337,dG6Mp2HgJF,数字孪生优化,UNKNOWN,1.0
1871445,T_11463129953,S_22488234,0.1.1.1.2,mc,联邦学习监控,MS_17181_POD_337,dG6Mp2HgJF,模型参数加密,UNKNOWN,1.0
1871445,T_11463129953,S_22488234,0.1.1.1.2,mc,模型参数加密,MS_17181_POD_337,dG6Mp2HgJF,梯度安全聚合,UNKNOWN,1.0
1871445,T_11463129953,S_22488234,0.1.1.1.2,mc,梯度安全聚合,MS_17181_POD_337,dG6Mp2HgJF,漂移检测,UNKNOWN,1.0
1896324,T_1563806297,S_157704810,0.1.1.2.1.129,mc,漂移检测,MS_51052_POD_436,NbWtDAnQop,联邦模型更新,MS_24560_POD_1,0.0
1899322,T_5551028995,S_7107255,0.1.1.5.1.1,rpc,联邦模型更新,MS_15934_POD_133497,446tkb6HWR,隐私保护验证,UNKNOWN,0.0
1899322,T_5551028995,S_7107255,0.1.1.5.1.1,rpc,隐私保护验证,MS_15934_POD_133497,446tkb6HWR,Null,UNKNOWN,0.0
1899322,T_5551028995,S_7107255,0.1.1.5.1.1,rpc,数字孪生优化,MS_15934_POD_133497,446tkb6HWR,孪生体同步,UNKNOWN,0.0
1899322,T_5551028995,S_7107255,0.1.1.5.1.1,rpc,孪生体同步,MS_15934_POD_133497,446tkb6HWR,仿真沙箱构建,UNKNOWN,0.0
1899322,T_5551028995,S_7107255,0.1.1.5.1.1,rpc,仿真沙箱构建,MS_15934_POD_133497,446tkb6HWR,参数敏感性分析,UNKNOWN,0.0
1899322,T_5551028995,S_7107255,0.1.1.5.1.1,rpc,参数敏感性分析,MS_15934_POD_133497,446tkb6HWR,虚拟试运行,UNKNOWN,0.0
1929657,T_12086196424,S_57792355,0.1.1.14,mc,虚拟试运行,MS_66201_POD_111,mj-wNU_SMA,策略迁移验证,MS_37691_POD_2570,0.0
1929657,T_12086196424,S_57792355,0.1.1.14,mc,策略迁移验证,MS_66201_POD_111,mj-wNU_SMA,Null,MS_37691_POD_2570,0.0
