timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
3108981,T_2354182739,S_58367703,0.2,mc,资源调配,MS_43781_POD_512,YHtQg5T7ac,量子退火优化,MS_19585_POD_54,1.0
3108981,T_2354182739,S_58367703,0.2,mc,量子退火优化,MS_43781_POD_512,YHtQg5T7ac,超图建模,MS_19585_POD_54,1.0
3108981,T_2354182739,S_58367703,0.2,mc,超图建模,MS_43781_POD_512,YHtQg5T7ac,QUBO问题转换,MS_19585_POD_54,1.0
3108981,T_2354182739,S_58367703,0.2,mc,超图建模,MS_43781_POD_512,YHtQg5T7ac,动态约束松弛,MS_19585_POD_54,1.0
3108981,T_2354182739,S_58367703,0.2,mc,QUBO问题转换,MS_43781_POD_512,YHtQg5T7ac,量子比特映射,MS_19585_POD_54,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,量子比特映射,MS_4660_POD_2270,0REcWWf5yJ,退火过程模拟,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,退火过程模拟,MS_4660_POD_2270,0REcWWf5yJ,经典-量子混合求解,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,经典-量子混合求解,MS_4660_POD_2270,0REcWWf5yJ,多维解空间验证,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,多维解空间验证,MS_4660_POD_2270,0REcWWf5yJ,资源拓扑重构,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,资源拓扑重构,MS_4660_POD_2270,0REcWWf5yJ,Null,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,动态约束松弛,MS_4660_POD_2270,0REcWWf5yJ,虚拟资源池构建,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,虚拟资源池构建,MS_4660_POD_2270,0REcWWf5yJ,时空切片预留,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,时空切片预留,MS_4660_POD_2270,0REcWWf5yJ,抗干扰路由规划,MS_46825_POD_489,1.0
3194791,T_4267739275,S_104419129,0.1.2.10,mc,抗干扰路由规划,MS_4660_POD_2270,0REcWWf5yJ,Null,MS_46825_POD_489,1.0
