timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1489996,T_4101486503,S_86516878,0,http,自适应监控体系,USER,WUYq2oV2QX,联邦学习监控,MS_53154_POD_455,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,自适应监控体系,MS_30234_POD_51,niytzPBgv8,数字孪生优化,MS_60167_POD_72,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,联邦学习监控,MS_30234_POD_51,niytzPBgv8,模型参数加密,MS_60167_POD_72,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,模型参数加密,MS_30234_POD_51,niytzPBgv8,梯度安全聚合,MS_60167_POD_72,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,梯度安全聚合,MS_30234_POD_51,niytzPBgv8,漂移检测,MS_60167_POD_72,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,漂移检测,MS_30234_POD_51,niytzPBgv8,联邦模型更新,MS_60167_POD_72,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,联邦模型更新,MS_30234_POD_51,niytzPBgv8,隐私保护验证,MS_60167_POD_72,0.0
1586939,T_17366599616,S_58367703,0.7.1.1.33590190,mq,隐私保护验证,MS_30234_POD_51,niytzPBgv8,Null,MS_60167_POD_72,0.0
1597185,T_10557609872,S_36238778,0.2,mc,数字孪生优化,MS_25409_POD_4,eUCG-UOpz3,孪生体同步,MS_37691_POD_429,0.0
1597185,T_10557609872,S_36238778,0.2,mc,孪生体同步,MS_25409_POD_4,eUCG-UOpz3,仿真沙箱构建,MS_37691_POD_429,0.0
1602883,T_3062017489,S_32048416,0.1.2,rpc,仿真沙箱构建,MS_20664_POD_527,rswWe4AhfE,参数敏感性分析,MS_66431_POD_129,2.0
1602883,T_3062017489,S_32048416,0.1.2,rpc,参数敏感性分析,MS_20664_POD_527,rswWe4AhfE,虚拟试运行,MS_66431_POD_129,2.0
1602883,T_3062017489,S_32048416,0.1.2,rpc,虚拟试运行,MS_20664_POD_527,rswWe4AhfE,策略迁移验证,MS_66431_POD_129,2.0
1602883,T_3062017489,S_32048416,0.1.2,rpc,策略迁移验证,MS_20664_POD_527,rswWe4AhfE,Null,MS_66431_POD_129,2.0
