timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1489996,T_4101486503,S_86516878,0,http,工具准备,USER,WUYq2oV2QX,生成式设计引擎,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,生成式设计引擎,USER,WUYq2oV2QX,需求语义解析,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,需求语义解析,USER,WUYq2oV2QX,拓扑优化生成,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,需求语义解析,USER,WUYq2oV2QX,知识增强生成,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,拓扑优化生成,USER,WUYq2oV2QX,增材制造模拟,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,增材制造模拟,USER,WUYq2oV2QX,力学性能验证,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,力学性能验证,USER,WUYq2oV2QX,现场快速成型,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,现场快速成型,USER,WUYq2oV2QX,自愈合涂层处理,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,自愈合涂层处理,USER,WUYq2oV2QX,工具生命周期追踪,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,工具生命周期追踪,USER,WUYq2oV2QX,Null,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,知识增强生成,USER,WUYq2oV2QX,专利知识图谱查询,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,专利知识图谱查询,USER,WUYq2oV2QX,跨领域方案迁移,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,跨领域方案迁移,USER,WUYq2oV2QX,合规性自动审查,MS_53154_POD_455,0.0
1489996,T_4101486503,S_86516878,0,http,合规性自动审查,USER,WUYq2oV2QX,Null,MS_53154_POD_455,0.0
