timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1284912,T_21329258130,S_133124681,0.1.1,http,应急需求建模,MS_4990_POD_743,XrLnXy2woq,实时数据流接入,MS_46420_POD_45,3.0
1322999,T_13349162694,S_157704810,0.1.1.2.1.55,mc,应急需求建模,MS_51052_POD_2247,NbWtDAnQop,动态设备拓扑发现,MS_24560_POD_1,0.0
1340416,T_18544854254,S_30865834,0.1.1,http,实时数据流接入,UNAVAILABLE,SoIvfX7W1_,边缘计算节点,MS_31636_POD_3,1.0
1364938,T_6962480322,S_27857784,0.1.3,db,边缘计算节点,MS_46799_POD_4,mJxUT-THwr,流式特征提取,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,流式特征提取,MS_46799_POD_4,mJxUT-THwr,滑动窗口聚合,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,滑动窗口聚合,MS_46799_POD_4,mJxUT-THwr,动态模式识别,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,动态模式识别,MS_46799_POD_4,mJxUT-THwr,异常模式库构建,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,异常模式库构建,MS_46799_POD_4,mJxUT-THwr,Null,UNKNOWN,0.0
1377311,T_8562669388,S_21852643,0,http,动态设备拓扑发现,USER,zxg4-jZhMd,网络探针部署,MS_39492_POD_159,7.0
1377311,T_8562669388,S_21852643,0,http,网络探针部署,USER,zxg4-jZhMd,拓扑增量学习,MS_39492_POD_159,7.0
1383040,T_727947429,S_147775982,0.1.1,http,拓扑增量学习,UNAVAILABLE,klGA443n-u,连接强度分析,MS_46757_POD_29,1.0
1395469,T_18477392242,S_17695180,0.2,rpc,连接强度分析,MS_63670_POD_466,vs2nQhH1hq,虚拟节点生成,MS_2835_POD_3954,2.0
1420450,T_2489242802,S_47624755,0.1,http,虚拟节点生成,UNAVAILABLE,7RyxnnXNpW,拓扑演化预测,MS_47055_POD_25,16.0
1420450,T_2489242802,S_47624755,0.1,http,拓扑演化预测,UNAVAILABLE,7RyxnnXNpW,Null,MS_47055_POD_25,16.0
