timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1284912,T_21329258130,S_133124681,0.1.1,http,自适应监控体系,MS_4990_POD_743,XrLnXy2woq,联邦学习监控,MS_46420_POD_45,3.0
1364938,T_6962480322,S_27857784,0.1.3,db,自适应监控体系,MS_46799_POD_4,mJxUT-THwr,数字孪生优化,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,联邦学习监控,MS_46799_POD_4,mJxUT-THwr,模型参数加密,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,模型参数加密,MS_46799_POD_4,mJxUT-THwr,梯度安全聚合,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,梯度安全聚合,MS_46799_POD_4,mJxUT-THwr,漂移检测,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,漂移检测,MS_46799_POD_4,mJxUT-THwr,联邦模型更新,UNKNOWN,0.0
1364938,T_6962480322,S_27857784,0.1.3,db,联邦模型更新,MS_46799_POD_4,mJxUT-THwr,隐私保护验证,UNKNOWN,0.0
1377311,T_8562669388,S_21852643,0,http,隐私保护验证,USER,zxg4-jZhMd,Null,MS_39492_POD_159,7.0
1377311,T_8562669388,S_21852643,0,http,数字孪生优化,USER,zxg4-jZhMd,孪生体同步,MS_39492_POD_159,7.0
1383040,T_727947429,S_147775982,0.1.1,http,孪生体同步,UNAVAILABLE,klGA443n-u,仿真沙箱构建,MS_46757_POD_29,1.0
1383040,T_727947429,S_147775982,0.1.1,http,仿真沙箱构建,UNAVAILABLE,klGA443n-u,参数敏感性分析,MS_46757_POD_29,1.0
1383040,T_727947429,S_147775982,0.1.1,http,参数敏感性分析,UNAVAILABLE,klGA443n-u,虚拟试运行,MS_46757_POD_29,1.0
1383040,T_727947429,S_147775982,0.1.1,http,虚拟试运行,UNAVAILABLE,klGA443n-u,策略迁移验证,MS_46757_POD_29,1.0
1383040,T_727947429,S_147775982,0.1.1,http,策略迁移验证,UNAVAILABLE,klGA443n-u,Null,MS_46757_POD_29,1.0
