timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
937963,T_14061244774,S_121265765,0.1,rpc,安全评估,MS_15284_POD_282,ZPRcGEXgvG,数字孪生镜像构建,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,数字孪生镜像构建,MS_15284_POD_282,ZPRcGEXgvG,多物理场仿真,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,多物理场仿真,MS_15284_POD_282,ZPRcGEXgvG,故障传播路径预测,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,多物理场仿真,MS_15284_POD_282,ZPRcGEXgvG,增强现实辅助,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,故障传播路径预测,MS_15284_POD_282,ZPRcGEXgvG,脆弱性热力图生成,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,脆弱性热力图生成,MS_15284_POD_282,ZPRcGEXgvG,虚拟应力测试,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,虚拟应力测试,MS_15284_POD_282,ZPRcGEXgvG,多米诺效应阻断,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,多米诺效应阻断,MS_15284_POD_282,ZPRcGEXgvG,现实-虚拟双向校准,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,现实-虚拟双向校准,MS_15284_POD_282,ZPRcGEXgvG,自适应防护策略,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,增强现实辅助,MS_15284_POD_282,ZPRcGEXgvG,操作轨迹建模,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,操作轨迹建模,MS_15284_POD_282,ZPRcGEXgvG,碰撞概率计算,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,碰撞概率计算,MS_15284_POD_282,ZPRcGEXgvG,安全边界动态调整,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,自适应防护策略,MS_15284_POD_282,ZPRcGEXgvG,Null,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,安全边界动态调整,MS_15284_POD_282,ZPRcGEXgvG,Null,MS_67767_POD_58,0.0
