timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
907873,T_1533169250,S_33791733,0.1.1.15,mc,容错执行框架,MS_60152_POD_381,94xQLnfC6O,智能工单路由,MS_37691_POD_6400,0.0
937963,T_14061244774,S_121265765,0.1,rpc,容错执行框架,MS_15284_POD_282,ZPRcGEXgvG,去中心化协同,MS_67767_POD_58,0.0
940947,T_16785457354,S_111075185,0.3.1.11,db,智能工单路由,MS_10406_POD_83,17DhmNLzKW:TDDL_QUERY,工单特征编码,MS_49734_POD_3,1.0
944704,T_20331364701,S_86516878,0.3,mc,工单特征编码,MS_53154_POD_86,MV59J2Xarz,路由策略学习,MS_28467_POD_111,1.0
958147,T_945490385,S_136204107,0,http,路由策略学习,USER,Lp0HSo6KAs,路径质量评估,MS_9796_POD_0,8.0
979767,T_2115920817,S_51805603,0,http,路径质量评估,USER,SwLu69RH2O,动态路由表,MS_36498_POD_53,3.0
1002906,T_17261506356,S_94641450,0.1.1,http,动态路由表,UNAVAILABLE,7Bri6t7nN-,路由异常恢复,MS_43940_POD_193,84.0
1011536,T_2516903880,S_100293104,0,http,路由异常恢复,USER,Mx6EH5XYGj,Null,MS_69813_POD_2,29.0
1012058,T_9008560030,S_58367703,0.7.1,mq,去中心化协同,MS_43781_POD_366,eTanqLeUam,智能合约设计,MS_30234_POD_68,1.0
1018980,T_13275290189,S_18873082,0.5,mc,智能合约设计,MS_15284_POD_257,MV59J2Xarz,共识机制配置,MS_28467_POD_90,1.0
1027552,T_8219455576,S_130610377,0.1.2.1.1.1.26,rpc,共识机制配置,MS_15934_POD_38608,a8AH7joJgS,冲突消解协议,UNKNOWN,28.0
1041312,T_17143815164,S_145697566,0.1,rpc,冲突消解协议,UNAVAILABLE,knwfWqLzoJ,协同效能审计,MS_7153_POD_267,19.0
1041923,T_3860303610,S_150593877,0.13,db,协同效能审计,MS_41019_POD_50,OwCxvSszVr:TDDL_QUERY,分布式日志存证,MS_37786_POD_4,1.0
1046761,T_17118532080,S_36006289,0.1.2.35.2.1,mc,分布式日志存证,MS_4064_POD_174,0REcWWf5yJ,Null,MS_46825_POD_89,1.0
