timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
937963,T_14061244774,S_121265765,0.1,rpc,故障确认,MS_15284_POD_282,ZPRcGEXgvG,分布式诊断触发,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,分布式诊断触发,MS_15284_POD_282,ZPRcGEXgvG,边缘节点数据同步,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,边缘节点数据同步,MS_15284_POD_282,ZPRcGEXgvG,多源异构数据融合,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,边缘节点数据同步,MS_15284_POD_282,ZPRcGEXgvG,延迟敏感型数据缓存,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,多源异构数据融合,MS_15284_POD_282,ZPRcGEXgvG,联邦学习特征提取,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,联邦学习特征提取,MS_15284_POD_282,ZPRcGEXgvG,跨域异常模式匹配,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,跨域异常模式匹配,MS_15284_POD_282,ZPRcGEXgvG,动态权重投票决策,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,动态权重投票决策,MS_15284_POD_282,ZPRcGEXgvG,区块链存证,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,区块链存证,MS_15284_POD_282,ZPRcGEXgvG,诊断结果可信分发,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,诊断结果可信分发,MS_15284_POD_282,ZPRcGEXgvG,Null,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,延迟敏感型数据缓存,MS_15284_POD_282,ZPRcGEXgvG,局部异常检测,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,局部异常检测,MS_15284_POD_282,ZPRcGEXgvG,时空关联分析,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,时空关联分析,MS_15284_POD_282,ZPRcGEXgvG,预测性故障标记,MS_67767_POD_58,0.0
937963,T_14061244774,S_121265765,0.1,rpc,预测性故障标记,MS_15284_POD_282,ZPRcGEXgvG,Null,MS_67767_POD_58,0.0
