timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
189900,T_3242117229,S_17101121,0.1.2.2.1,rpc,弹性资源规划,MS_29370_POD_148,thdl4kTPYF,虚拟资源池构建,UNKNOWN,1.0
220658,T_18322489857,S_104419129,0.1.2.18,mc,弹性资源规划,MS_4660_POD_1213,27LLHBLtvK,预测性补给模型,MS_46825_POD_346,1.0
220658,T_18322489857,S_104419129,0.1.2.18,mc,虚拟资源池构建,MS_4660_POD_1213,27LLHBLtvK,云边资源映射,MS_46825_POD_346,1.0
246095,T_22821977652,S_93113555,0.5.1.11,db,云边资源映射,MS_65240_POD_222,mJxUT-THwr,容器弹性伸缩,UNKNOWN,0.0
246095,T_22821977652,S_93113555,0.5.1.11,db,容器弹性伸缩,MS_65240_POD_222,mJxUT-THwr,负载迁移策略,UNKNOWN,0.0
256228,T_2634811201,S_124848862,0,http,负载迁移策略,USER,0xQx3v-gtz,资源碎片整理,MS_10207_POD_114,5.0
274353,T_11596263842,S_92523877,0.1,http,资源碎片整理,UNAVAILABLE,Vy4LvaDmfT,虚拟化度量矩阵,MS_3433_POD_6,0.0
274353,T_11596263842,S_92523877,0.1,http,虚拟化度量矩阵,UNAVAILABLE,Vy4LvaDmfT,Null,MS_3433_POD_6,0.0
298417,T_9140841444,S_55402155,0.1,rpc,预测性补给模型,MS_63670_POD_794,tG4AEYijKU,需求波动预测,MS_63670_POD_794,1.0
298417,T_9140841444,S_55402155,0.1,rpc,需求波动预测,MS_63670_POD_794,tG4AEYijKU,贝叶斯网络建模,MS_63670_POD_794,1.0
298417,T_9140841444,S_55402155,0.1,rpc,贝叶斯网络建模,MS_63670_POD_794,tG4AEYijKU,安全库存计算,MS_63670_POD_794,1.0
298417,T_9140841444,S_55402155,0.1,rpc,安全库存计算,MS_63670_POD_794,tG4AEYijKU,补给路径仿真,MS_63670_POD_794,1.0
298417,T_9140841444,S_55402155,0.1,rpc,补给路径仿真,MS_63670_POD_794,tG4AEYijKU,动态补给路线,MS_63670_POD_794,1.0
356741,T_23846529700,S_130831269,0.1,rpc,动态补给路线,MS_19017_POD_712,Tfnc-ENibi,Null,MS_19017_POD_712,0.0
