timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
189900,T_3242117229,S_17101121,0.1.2.2.1,rpc,韧性风险对冲,MS_29370_POD_148,thdl4kTPYF,实时威胁感知,UNKNOWN,1.0
246095,T_22821977652,S_93113555,0.5.1.11,db,韧性风险对冲,MS_65240_POD_222,mJxUT-THwr,韧性指标量化,UNKNOWN,0.0
246095,T_22821977652,S_93113555,0.5.1.11,db,实时威胁感知,MS_65240_POD_222,mJxUT-THwr,攻击面建模,UNKNOWN,0.0
274353,T_11596263842,S_92523877,0.1,http,攻击面建模,UNAVAILABLE,Vy4LvaDmfT,脆弱性传播分析,MS_3433_POD_6,0.0
274353,T_11596263842,S_92523877,0.1,http,脆弱性传播分析,UNAVAILABLE,Vy4LvaDmfT,风险熵值计算,MS_3433_POD_6,0.0
274353,T_11596263842,S_92523877,0.1,http,风险熵值计算,UNAVAILABLE,Vy4LvaDmfT,防御策略生成,MS_3433_POD_6,0.0
274353,T_11596263842,S_92523877,0.1,http,防御策略生成,UNAVAILABLE,Vy4LvaDmfT,攻击路径阻断,MS_3433_POD_6,0.0
274353,T_11596263842,S_92523877,0.1,http,攻击路径阻断,UNAVAILABLE,Vy4LvaDmfT,Null,MS_3433_POD_6,0.0
298417,T_9140841444,S_55402155,0.1,rpc,韧性指标量化,MS_63670_POD_794,tG4AEYijKU,系统韧性图谱,MS_63670_POD_794,1.0
356741,T_23846529700,S_130831269,0.1,rpc,系统韧性图谱,MS_19017_POD_712,Tfnc-ENibi,故障域隔离设计,MS_19017_POD_712,0.0
356741,T_23846529700,S_130831269,0.1,rpc,故障域隔离设计,MS_19017_POD_712,Tfnc-ENibi,恢复力基准测试,MS_19017_POD_712,0.0
356741,T_23846529700,S_130831269,0.1,rpc,恢复力基准测试,MS_19017_POD_712,Tfnc-ENibi,自愈策略编排,MS_19017_POD_712,0.0
356741,T_23846529700,S_130831269,0.1,rpc,自愈策略编排,MS_19017_POD_712,Tfnc-ENibi,韧性成熟度评估,MS_19017_POD_712,0.0
356741,T_23846529700,S_130831269,0.1,rpc,韧性成熟度评估,MS_19017_POD_712,Tfnc-ENibi,Null,MS_19017_POD_712,0.0
