timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1505438,T_16575754317,S_21874706,0.2.264636,db,备用供应商选择,MS_5257_POD_7,mJxUT-THwr,动态需求感知,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,动态需求感知,MS_5257_POD_7,mJxUT-THwr,实时供应链数据融合,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,实时供应链数据融合,MS_5257_POD_7,mJxUT-THwr,流式计算引擎,UNKNOWN,0.0
1607423,T_1382535292,S_149764396,0.1.1.2.1.7.2,mc,流式计算引擎,MS_51052_POD_2373,ScFx7XudDg,CEP复杂事件处理,MS_55085_POD_842,0.0
1607423,T_1382535292,S_149764396,0.1.1.2.1.7.2,mc,CEP复杂事件处理,MS_51052_POD_2373,ScFx7XudDg,事件模式匹配,MS_55085_POD_842,0.0
1607423,T_1382535292,S_149764396,0.1.1.2.1.7.2,mc,事件模式匹配,MS_51052_POD_2373,ScFx7XudDg,弹性规则引擎,MS_55085_POD_842,0.0
1607423,T_1382535292,S_149764396,0.1.1.2.1.7.2,mc,弹性规则引擎,MS_51052_POD_2373,ScFx7XudDg,Null,MS_55085_POD_842,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,供应商韧性评估,MS_54249_POD_300,qnYHddrfzU,抗压能力测试,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,抗压能力测试,MS_54249_POD_300,qnYHddrfzU,灾难恢复模拟,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,灾难恢复模拟,MS_54249_POD_300,qnYHddrfzU,混沌工程注入,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,混沌工程注入,MS_54249_POD_300,qnYHddrfzU,故障传播分析,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,故障传播分析,MS_54249_POD_300,qnYHddrfzU,韧性评分模型,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,韧性评分模型,MS_54249_POD_300,qnYHddrfzU,Null,MS_32135_POD_4,0.0
