timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1505438,T_16575754317,S_21874706,0.2.264636,db,维修执行,MS_5257_POD_7,mJxUT-THwr,多智能体共识机制,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,多智能体共识机制,MS_5257_POD_7,mJxUT-THwr,分布式任务拍卖,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,分布式任务拍卖,MS_5257_POD_7,mJxUT-THwr,能力画像匹配,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,分布式任务拍卖,MS_5257_POD_7,mJxUT-THwr,强化学习沙盒,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,能力画像匹配,MS_5257_POD_7,mJxUT-THwr,动态角色分配,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,动态角色分配,MS_5257_POD_7,mJxUT-THwr,群体行为演化,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,群体行为演化,MS_5257_POD_7,mJxUT-THwr,涌现策略捕获,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,涌现策略捕获,MS_5257_POD_7,mJxUT-THwr,自组织质量检验,UNKNOWN,0.0
1505438,T_16575754317,S_21874706,0.2.264636,db,自组织质量检验,MS_5257_POD_7,mJxUT-THwr,可信执行环境构建,UNKNOWN,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,可信执行环境构建,MS_54249_POD_300,qnYHddrfzU,Null,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,强化学习沙盒,MS_54249_POD_300,qnYHddrfzU,虚拟试错空间,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,虚拟试错空间,MS_54249_POD_300,qnYHddrfzU,风险隔离训练,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,风险隔离训练,MS_54249_POD_300,qnYHddrfzU,策略蒸馏部署,MS_32135_POD_4,0.0
1618629,T_3953692225,S_17014181,0.1.2,mc,策略蒸馏部署,MS_54249_POD_300,qnYHddrfzU,Null,MS_32135_POD_4,0.0
