timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2010781,T_11144464104,S_130831269,0,http,韧性风险对冲,USER,KFUG835JJw,实时威胁感知,MS_19017_POD_9,0.0
2010781,T_11144464104,S_130831269,0,http,韧性风险对冲,USER,KFUG835JJw,韧性指标量化,MS_19017_POD_9,0.0
2016139,T_6389165947,S_103874939,0,http,实时威胁感知,USER,ScgJqfgLUx,攻击面建模,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,攻击面建模,USER,ScgJqfgLUx,脆弱性传播分析,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,脆弱性传播分析,USER,ScgJqfgLUx,风险熵值计算,MS_32255_POD_33,2.0
2034079,T_20237104487,S_21852643,0,http,风险熵值计算,USER,zxg4-jZhMd,防御策略生成,MS_22997_POD_19,3.0
2034079,T_20237104487,S_21852643,0,http,防御策略生成,USER,zxg4-jZhMd,攻击路径阻断,MS_22997_POD_19,3.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,攻击路径阻断,MS_51052_POD_9,2BTwxH-65K,Null,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,韧性指标量化,MS_51052_POD_9,2BTwxH-65K,系统韧性图谱,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,系统韧性图谱,MS_51052_POD_9,2BTwxH-65K,故障域隔离设计,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,故障域隔离设计,MS_51052_POD_9,2BTwxH-65K,恢复力基准测试,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,恢复力基准测试,MS_51052_POD_9,2BTwxH-65K,自愈策略编排,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,自愈策略编排,MS_51052_POD_9,2BTwxH-65K,韧性成熟度评估,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,韧性成熟度评估,MS_51052_POD_9,2BTwxH-65K,Null,MS_32139_POD_312,0.0
