timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2016139,T_6389165947,S_103874939,0,http,维修后验证,USER,ScgJqfgLUx,因果发现引擎,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,因果发现引擎,USER,ScgJqfgLUx,干预效应建模,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,干预效应建模,USER,ScgJqfgLUx,反事实推理,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,干预效应建模,USER,ScgJqfgLUx,时间序列因果,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,反事实推理,USER,ScgJqfgLUx,潜在结果空间探索,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,潜在结果空间探索,USER,ScgJqfgLUx,混杂因子消除,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,混杂因子消除,USER,ScgJqfgLUx,鲁棒性证明生成,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,鲁棒性证明生成,USER,ScgJqfgLUx,可解释性报告,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,可解释性报告,USER,ScgJqfgLUx,动态监测策略优化,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,动态监测策略优化,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,时间序列因果,MS_51052_POD_9,2BTwxH-65K,格兰杰因果检验,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,格兰杰因果检验,MS_51052_POD_9,2BTwxH-65K,滞后效应分析,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,滞后效应分析,MS_51052_POD_9,2BTwxH-65K,蝴蝶效应预警,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,蝴蝶效应预警,MS_51052_POD_9,2BTwxH-65K,Null,MS_32139_POD_312,0.0
