timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2016139,T_6389165947,S_103874939,0,http,现场维修,USER,ScgJqfgLUx,故障确认,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,现场维修,USER,ScgJqfgLUx,资源调配,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,现场维修,USER,ScgJqfgLUx,安全评估,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,现场维修,USER,ScgJqfgLUx,工具准备,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,现场维修,USER,ScgJqfgLUx,维修执行,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,现场维修,USER,ScgJqfgLUx,维修验证,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,故障确认,USER,ScgJqfgLUx,接收故障报警,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,故障确认,USER,ScgJqfgLUx,初步现象记录,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,故障确认,USER,ScgJqfgLUx,历史数据分析,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,接收故障报警,USER,ScgJqfgLUx,报警信号解析,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,报警信号解析,USER,ScgJqfgLUx,信号特征提取,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,信号特征提取,USER,ScgJqfgLUx,时域分析,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,信号特征提取,USER,ScgJqfgLUx,频域分析,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,时域分析,USER,ScgJqfgLUx,峰值检测,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,时域分析,USER,ScgJqfgLUx,波形对比,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,频域分析,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,初步现象记录,USER,ScgJqfgLUx,报警类型分类,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,报警类型分类,USER,ScgJqfgLUx,异常模式匹配,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,异常模式匹配,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,历史数据分析,USER,ScgJqfgLUx,故障优先级判定,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,故障优先级判定,USER,ScgJqfgLUx,仓库位置匹配,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,仓库位置匹配,USER,ScgJqfgLUx,本地仓优先级,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,仓库位置匹配,USER,ScgJqfgLUx,跨区域调拨,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,本地仓优先级,USER,ScgJqfgLUx,库存量校验,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,库存量校验,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,跨区域调拨,USER,ScgJqfgLUx,物流时效预测,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,物流时效预测,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,资源调配,USER,ScgJqfgLUx,备件库存查询,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,资源调配,USER,ScgJqfgLUx,运输路径规划,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,备件库存查询,USER,ScgJqfgLUx,备件状态验证,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,备件状态验证,USER,ScgJqfgLUx,环境适应性评估,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,备件状态验证,USER,ScgJqfgLUx,紧急降温方案,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,环境适应性评估,USER,ScgJqfgLUx,设备耐候性分析,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,设备耐候性分析,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,紧急降温方案,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,运输路径规划,USER,ScgJqfgLUx,温湿度监测,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,运输路径规划,USER,ScgJqfgLUx,电磁干扰检测,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,温湿度监测,USER,ScgJqfgLUx,防护措施部署,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,电磁干扰检测,USER,ScgJqfgLUx,接口适配测试,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,防护措施部署,USER,ScgJqfgLUx,机械公差补偿,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,接口适配测试,USER,ScgJqfgLUx,电气信号匹配,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,机械公差补偿,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,电气信号匹配,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,安全评估,USER,ScgJqfgLUx,现场环境检测,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,安全评估,USER,ScgJqfgLUx,操作风险评估,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,现场环境检测,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,操作风险评估,USER,ScgJqfgLUx,工具兼容性验证,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,操作风险评估,USER,ScgJqfgLUx,操作手册调取,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,工具兼容性验证,USER,ScgJqfgLUx,工具精度校准,MS_32255_POD_33,2.0
