timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2016139,T_6389165947,S_103874939,0,http,资源调配,USER,ScgJqfgLUx,量子退火优化,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,量子退火优化,USER,ScgJqfgLUx,超图建模,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,超图建模,USER,ScgJqfgLUx,QUBO问题转换,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,超图建模,USER,ScgJqfgLUx,动态约束松弛,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,QUBO问题转换,USER,ScgJqfgLUx,量子比特映射,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,量子比特映射,USER,ScgJqfgLUx,退火过程模拟,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,退火过程模拟,USER,ScgJqfgLUx,经典-量子混合求解,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,经典-量子混合求解,USER,ScgJqfgLUx,多维解空间验证,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,多维解空间验证,USER,ScgJqfgLUx,资源拓扑重构,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,资源拓扑重构,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,动态约束松弛,MS_51052_POD_9,2BTwxH-65K,虚拟资源池构建,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,虚拟资源池构建,MS_51052_POD_9,2BTwxH-65K,时空切片预留,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,时空切片预留,MS_51052_POD_9,2BTwxH-65K,抗干扰路由规划,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,抗干扰路由规划,MS_51052_POD_9,2BTwxH-65K,Null,MS_32139_POD_312,0.0
