timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
2016139,T_6389165947,S_103874939,0,http,故障确认,USER,ScgJqfgLUx,分布式诊断触发,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,分布式诊断触发,USER,ScgJqfgLUx,边缘节点数据同步,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,边缘节点数据同步,USER,ScgJqfgLUx,多源异构数据融合,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,边缘节点数据同步,USER,ScgJqfgLUx,延迟敏感型数据缓存,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,多源异构数据融合,USER,ScgJqfgLUx,联邦学习特征提取,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,联邦学习特征提取,USER,ScgJqfgLUx,跨域异常模式匹配,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,跨域异常模式匹配,USER,ScgJqfgLUx,动态权重投票决策,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,动态权重投票决策,USER,ScgJqfgLUx,区块链存证,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,区块链存证,USER,ScgJqfgLUx,诊断结果可信分发,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,诊断结果可信分发,USER,ScgJqfgLUx,Null,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,延迟敏感型数据缓存,USER,ScgJqfgLUx,局部异常检测,MS_32255_POD_33,2.0
2016139,T_6389165947,S_103874939,0,http,局部异常检测,USER,ScgJqfgLUx,时空关联分析,MS_32255_POD_33,2.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,时空关联分析,MS_51052_POD_9,2BTwxH-65K,预测性故障标记,MS_32139_POD_312,0.0
2152939,T_17667892605,S_157549312,0.1.1.2.1.131,mc,预测性故障标记,MS_51052_POD_9,2BTwxH-65K,Null,MS_32139_POD_312,0.0
