timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1850249,T_20763307060,S_153598536,0.1.17,mc,资源调配,MS_8099_POD_230,KQG47AqoVC,量子退火优化,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,量子退火优化,MS_8099_POD_230,KQG47AqoVC,超图建模,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,超图建模,MS_8099_POD_230,KQG47AqoVC,QUBO问题转换,MS_37374_POD_47,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,超图建模,MS_27273_POD_85,7aJ_JD61MG,动态约束松弛,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,QUBO问题转换,MS_27273_POD_85,7aJ_JD61MG,量子比特映射,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,量子比特映射,MS_27273_POD_85,7aJ_JD61MG,退火过程模拟,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,退火过程模拟,MS_27273_POD_85,7aJ_JD61MG,经典-量子混合求解,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,经典-量子混合求解,MS_27273_POD_85,7aJ_JD61MG,多维解空间验证,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,多维解空间验证,MS_27273_POD_85,7aJ_JD61MG,资源拓扑重构,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,资源拓扑重构,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,动态约束松弛,MS_27273_POD_85,7aJ_JD61MG,虚拟资源池构建,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,虚拟资源池构建,MS_27273_POD_85,7aJ_JD61MG,时空切片预留,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,时空切片预留,MS_27273_POD_85,7aJ_JD61MG,抗干扰路由规划,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,抗干扰路由规划,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
