timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1825949,T_5451642722,S_125019249,0.1.4,mc,容错执行框架,MS_36018_POD_287,ai1-AwROCI,智能工单路由,MS_14728_POD_101,1.0
1844725,T_5394278964,S_5402970,0.4,mc,容错执行框架,MS_15284_POD_428,MV59J2Xarz,去中心化协同,MS_28467_POD_114,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,智能工单路由,MS_8099_POD_230,KQG47AqoVC,工单特征编码,MS_37374_POD_47,1.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,工单特征编码,MS_65760_POD_3,pkqWw1Dosq,路由策略学习,MS_61286_POD_61,195.0
1883629,T_17157264401,S_118876850,0.1.2.2,mc,路由策略学习,MS_1632_POD_30,gU-f4ZCVis,路径质量评估,MS_4651_POD_57,1.0
1887923,T_4973443628,S_32048416,0,http,路径质量评估,USER,s4of8xH9w2,动态路由表,MS_9570_POD_93,20.0
1897459,T_12534032438,S_25831172,0.1.1,mc,动态路由表,MS_27273_POD_85,7aJ_JD61MG,路由异常恢复,MS_2827_POD_42,1.0
1918252,T_12649477599,S_55760145,0.1.2.2.6,rpc,路由异常恢复,MS_7226_POD_57,YQ6GCd2cgr,Null,MS_58845_POD_0,0.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,去中心化协同,MS_4660_POD_2702,j13tN1Vv59,智能合约设计,MS_4660_POD_2702,8.0
1931752,T_18557262376,S_32048416,0.2,mc,智能合约设计,MS_9570_POD_289,w8agDBPFXU,共识机制配置,MS_1303_POD_0,1.0
1934473,T_17600550768,S_131915189,0.1.15,db,共识机制配置,MS_30441_POD_145,VEUEAARd8z:TDDL_QUERY,冲突消解协议,MS_55182_POD_12,0.0
1939211,T_4510780019,S_37915652,0.1.1.3,mc,冲突消解协议,MS_155_POD_31,0REcWWf5yJ,协同效能审计,MS_46825_POD_419,1.0
1943800,T_6629284973,S_17454060,0.1.2.1.7,rpc,协同效能审计,MS_15934_POD_51970,tUzbPtS3YR,分布式日志存证,UNKNOWN,1.0
1944347,T_12268905129,S_86516878,0.4,mc,分布式日志存证,MS_15284_POD_422,37GJXk7jnV,Null,MS_37691_POD_3026,1.0
