timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1850249,T_20763307060,S_153598536,0.1.17,mc,韧性风险对冲,MS_8099_POD_230,KQG47AqoVC,实时威胁感知,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,韧性风险对冲,MS_8099_POD_230,KQG47AqoVC,韧性指标量化,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,实时威胁感知,MS_8099_POD_230,KQG47AqoVC,攻击面建模,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,攻击面建模,MS_8099_POD_230,KQG47AqoVC,脆弱性传播分析,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,脆弱性传播分析,MS_8099_POD_230,KQG47AqoVC,风险熵值计算,MS_37374_POD_47,1.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,风险熵值计算,MS_65760_POD_3,pkqWw1Dosq,防御策略生成,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,防御策略生成,MS_65760_POD_3,pkqWw1Dosq,攻击路径阻断,MS_61286_POD_61,195.0
1897459,T_12534032438,S_25831172,0.1.1,mc,攻击路径阻断,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,韧性指标量化,MS_27273_POD_85,7aJ_JD61MG,系统韧性图谱,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,系统韧性图谱,MS_27273_POD_85,7aJ_JD61MG,故障域隔离设计,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,故障域隔离设计,MS_27273_POD_85,7aJ_JD61MG,恢复力基准测试,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,恢复力基准测试,MS_27273_POD_85,7aJ_JD61MG,自愈策略编排,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,自愈策略编排,MS_27273_POD_85,7aJ_JD61MG,韧性成熟度评估,MS_2827_POD_42,1.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,韧性成熟度评估,MS_4660_POD_2702,j13tN1Vv59,Null,MS_4660_POD_2702,8.0
