timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1850249,T_20763307060,S_153598536,0.1.17,mc,自适应监控体系,MS_8099_POD_230,KQG47AqoVC,联邦学习监控,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,自适应监控体系,MS_8099_POD_230,KQG47AqoVC,数字孪生优化,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,联邦学习监控,MS_8099_POD_230,KQG47AqoVC,模型参数加密,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,模型参数加密,MS_8099_POD_230,KQG47AqoVC,梯度安全聚合,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,梯度安全聚合,MS_8099_POD_230,KQG47AqoVC,漂移检测,MS_37374_POD_47,1.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,漂移检测,MS_65760_POD_3,pkqWw1Dosq,联邦模型更新,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,联邦模型更新,MS_65760_POD_3,pkqWw1Dosq,隐私保护验证,MS_61286_POD_61,195.0
1897459,T_12534032438,S_25831172,0.1.1,mc,隐私保护验证,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,数字孪生优化,MS_27273_POD_85,7aJ_JD61MG,孪生体同步,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,孪生体同步,MS_27273_POD_85,7aJ_JD61MG,仿真沙箱构建,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,仿真沙箱构建,MS_27273_POD_85,7aJ_JD61MG,参数敏感性分析,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,参数敏感性分析,MS_27273_POD_85,7aJ_JD61MG,虚拟试运行,MS_2827_POD_42,1.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,虚拟试运行,MS_4660_POD_2702,j13tN1Vv59,策略迁移验证,MS_4660_POD_2702,8.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,策略迁移验证,MS_4660_POD_2702,j13tN1Vv59,Null,MS_4660_POD_2702,8.0
