timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1850249,T_20763307060,S_153598536,0.1.17,mc,制定运维计划,MS_8099_POD_230,KQG47AqoVC,需求分析,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,制定运维计划,MS_8099_POD_230,KQG47AqoVC,资源评估,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,制定运维计划,MS_8099_POD_230,KQG47AqoVC,风险评估,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,制定运维计划,MS_8099_POD_230,KQG47AqoVC,计划制定,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,制定运维计划,MS_8099_POD_230,KQG47AqoVC,执行安排,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,制定运维计划,MS_8099_POD_230,KQG47AqoVC,监控与调整,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,需求分析,MS_8099_POD_230,KQG47AqoVC,收集历史数据,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,需求分析,MS_8099_POD_230,KQG47AqoVC,识别关键设备,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,资源评估,MS_8099_POD_230,KQG47AqoVC,硬件资源核查,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,资源评估,MS_8099_POD_230,KQG47AqoVC,人力资源分配,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,风险评估,MS_8099_POD_230,KQG47AqoVC,故障模式分析,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,风险评估,MS_8099_POD_230,KQG47AqoVC,环境因素评估,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,计划制定,MS_8099_POD_230,KQG47AqoVC,时间窗口规划,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,计划制定,MS_8099_POD_230,KQG47AqoVC,预算分配,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,执行安排,MS_8099_POD_230,KQG47AqoVC,任务分派,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,执行安排,MS_8099_POD_230,KQG47AqoVC,协同流程设计,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,监控与调整,MS_8099_POD_230,KQG47AqoVC,实时数据采集,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,监控与调整,MS_8099_POD_230,KQG47AqoVC,动态优化引擎,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,收集历史数据,MS_8099_POD_230,KQG47AqoVC,设备故障记录,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,识别关键设备,MS_8099_POD_230,KQG47AqoVC,设备拓扑建模,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,硬件资源核查,MS_8099_POD_230,KQG47AqoVC,备件库存统计,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,人力资源分配,MS_8099_POD_230,KQG47AqoVC,技能矩阵匹配,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,故障模式分析,MS_8099_POD_230,KQG47AqoVC,历史故障分类,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,环境因素评估,MS_8099_POD_230,KQG47AqoVC,温湿度监测,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,时间窗口规划,MS_8099_POD_230,KQG47AqoVC,设备停机时间预测,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,预算分配,MS_8099_POD_230,KQG47AqoVC,成本效益分析,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,任务分派,MS_8099_POD_230,KQG47AqoVC,工单生成,MS_37374_POD_47,1.0
1850249,T_20763307060,S_153598536,0.1.17,mc,协同流程设计,MS_8099_POD_230,KQG47AqoVC,跨部门接口定义,MS_37374_POD_47,1.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,实时数据采集,MS_65760_POD_3,pkqWw1Dosq,传感器网络监控,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,动态优化引擎,MS_65760_POD_3,pkqWw1Dosq,强化学习模型,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,设备故障记录,MS_65760_POD_3,pkqWw1Dosq,时间序列分析,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,设备拓扑建模,MS_65760_POD_3,pkqWw1Dosq,节点重要性评估,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,备件库存统计,MS_65760_POD_3,pkqWw1Dosq,供应链响应时间,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,技能矩阵匹配,MS_65760_POD_3,pkqWw1Dosq,任务负载均衡,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,历史故障分类,MS_65760_POD_3,pkqWw1Dosq,故障影响传播,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,温湿度监测,MS_65760_POD_3,pkqWw1Dosq,电磁干扰分析,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,设备停机时间预测,MS_65760_POD_3,pkqWw1Dosq,维护周期优化,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,成本效益分析,MS_65760_POD_3,pkqWw1Dosq,零基预算建模,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,工单生成,MS_65760_POD_3,pkqWw1Dosq,自动化派单,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,跨部门接口定义,MS_65760_POD_3,pkqWw1Dosq,信息同步协议,MS_61286_POD_61,195.0
1880046,T_18744581439,S_124252498,0.2.4,rpc,传感器网络监控,MS_65760_POD_3,pkqWw1Dosq,数据清洗与融合,MS_61286_POD_61,195.0
1897459,T_12534032438,S_25831172,0.1.1,mc,强化学习模型,MS_27273_POD_85,7aJ_JD61MG,奖励函数设计,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,时间序列分析,MS_27273_POD_85,7aJ_JD61MG,故障频率统计,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,节点重要性评估,MS_27273_POD_85,7aJ_JD61MG,冗余设备标记,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,供应链响应时间,MS_27273_POD_85,7aJ_JD61MG,动态补货策略,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,任务负载均衡,MS_27273_POD_85,7aJ_JD61MG,排班策略优化,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,故障影响传播,MS_27273_POD_85,7aJ_JD61MG,风险概率计算,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,电磁干扰分析,MS_27273_POD_85,7aJ_JD61MG,物理安全审查,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,维护周期优化,MS_27273_POD_85,7aJ_JD61MG,并行任务编排,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,零基预算建模,MS_27273_POD_85,7aJ_JD61MG,动态预算调整,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,自动化派单,MS_27273_POD_85,7aJ_JD61MG,任务优先级匹配,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,信息同步协议,MS_27273_POD_85,7aJ_JD61MG,冲突解决机制,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,数据清洗与融合,MS_27273_POD_85,7aJ_JD61MG,异常检测模型,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,奖励函数设计,MS_27273_POD_85,7aJ_JD61MG,策略梯度更新,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,故障频率统计,MS_27273_POD_85,7aJ_JD61MG,关键设备标注,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,冗余设备标记,MS_27273_POD_85,7aJ_JD61MG,容错策略设计,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,动态补货策略,MS_27273_POD_85,7aJ_JD61MG,运输路径优化,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,排班策略优化,MS_27273_POD_85,7aJ_JD61MG,紧急响应小组,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,风险概率计算,MS_27273_POD_85,7aJ_JD61MG,风险缓解预案,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,物理安全审查,MS_27273_POD_85,7aJ_JD61MG,环境适配方案,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,并行任务编排,MS_27273_POD_85,7aJ_JD61MG,甘特图生成,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,动态预算调整,MS_27273_POD_85,7aJ_JD61MG,资金流动监控,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,任务优先级匹配,MS_27273_POD_85,7aJ_JD61MG,实时状态追踪,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,冲突解决机制,MS_27273_POD_85,7aJ_JD61MG,协同效率评估,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,异常检测模型,MS_27273_POD_85,7aJ_JD61MG,根因分析,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,策略梯度更新,MS_27273_POD_85,7aJ_JD61MG,在线参数调优,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,关键设备标注,MS_27273_POD_85,7aJ_JD61MG,生成优先级列表,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,容错策略设计,MS_27273_POD_85,7aJ_JD61MG,生成关键路径,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,运输路径优化,MS_27273_POD_85,7aJ_JD61MG,资源分配矩阵,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,紧急响应小组,MS_27273_POD_85,7aJ_JD61MG,人员调度表,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,风险缓解预案,MS_27273_POD_85,7aJ_JD61MG,风险热力图,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,环境适配方案,MS_27273_POD_85,7aJ_JD61MG,应急场景模拟,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,甘特图生成,MS_27273_POD_85,7aJ_JD61MG,时间轴校准,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,资金流动监控,MS_27273_POD_85,7aJ_JD61MG,预算执行报告,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,实时状态追踪,MS_27273_POD_85,7aJ_JD61MG,工单闭环反馈,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,协同效率评估,MS_27273_POD_85,7aJ_JD61MG,流程迭代日志,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,根因分析,MS_27273_POD_85,7aJ_JD61MG,自适应阈值更新,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,在线参数调优,MS_27273_POD_85,7aJ_JD61MG,优化效果验证,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,生成优先级列表,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,生成关键路径,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,资源分配矩阵,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,人员调度表,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,风险热力图,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1897459,T_12534032438,S_25831172,0.1.1,mc,应急场景模拟,MS_27273_POD_85,7aJ_JD61MG,Null,MS_2827_POD_42,1.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,时间轴校准,MS_4660_POD_2702,j13tN1Vv59,Null,MS_4660_POD_2702,8.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,预算执行报告,MS_4660_POD_2702,j13tN1Vv59,Null,MS_4660_POD_2702,8.0
1920787,T_7584981435,S_104419129,0.1.2,rpc,工单闭环反馈,MS_4660_POD_2702,j13tN1Vv59,Null,MS_4660_POD_2702,8.0
