timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
1686802,T_14128940423,S_145223289,0.1.3.2,mc,工具准备,MS_16308_POD_0,Qn4_mPdDyY,生成式设计引擎,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,生成式设计引擎,MS_16308_POD_0,Qn4_mPdDyY,需求语义解析,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,需求语义解析,MS_16308_POD_0,Qn4_mPdDyY,拓扑优化生成,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,需求语义解析,MS_16308_POD_0,Qn4_mPdDyY,知识增强生成,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,拓扑优化生成,MS_16308_POD_0,Qn4_mPdDyY,增材制造模拟,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,增材制造模拟,MS_16308_POD_0,Qn4_mPdDyY,力学性能验证,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,力学性能验证,MS_16308_POD_0,Qn4_mPdDyY,现场快速成型,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,现场快速成型,MS_16308_POD_0,Qn4_mPdDyY,自愈合涂层处理,MS_37691_POD_4340,1.0
1686802,T_14128940423,S_145223289,0.1.3.2,mc,自愈合涂层处理,MS_16308_POD_0,Qn4_mPdDyY,工具生命周期追踪,MS_37691_POD_4340,1.0
1702048,T_16079553919,S_18883540,0.1.1.1,rpc,工具生命周期追踪,MS_15577_POD_29,cFOdVECWW5,Null,UNKNOWN,1.0
1702048,T_16079553919,S_18883540,0.1.1.1,rpc,知识增强生成,MS_15577_POD_29,cFOdVECWW5,专利知识图谱查询,UNKNOWN,1.0
1702048,T_16079553919,S_18883540,0.1.1.1,rpc,专利知识图谱查询,MS_15577_POD_29,cFOdVECWW5,跨领域方案迁移,UNKNOWN,1.0
1702048,T_16079553919,S_18883540,0.1.1.1,rpc,跨领域方案迁移,MS_15577_POD_29,cFOdVECWW5,合规性自动审查,UNKNOWN,1.0
1702048,T_16079553919,S_18883540,0.1.1.1,rpc,合规性自动审查,MS_15577_POD_29,cFOdVECWW5,Null,UNKNOWN,1.0
