timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
3910,T_8755851414,S_5991695,0.1,mc,应急需求建模,MS_43781_POD_562,-tu3xYkC7w,实时数据流接入,MS_19585_POD_328,1.0
20915,T_8603287628,S_21292396,0.1.1.2,rpc,应急需求建模,MS_36601_POD_274,-tEij4DmSs,动态设备拓扑发现,MS_40586_POD_906,2.0
20915,T_8603287628,S_21292396,0.1.1.2,rpc,实时数据流接入,MS_36601_POD_274,-tEij4DmSs,边缘计算节点,MS_40586_POD_906,2.0
32436,T_5860503220,S_113423623,0.1.1.0,UNKNOWN,边缘计算节点,MS_15934_POD_81344,aQ2FZZu-y3,流式特征提取,MS_15934_POD_81344,27.0
74943,T_10127380167,S_32416147,0.1.3,rpc,流式特征提取,MS_31369_POD_1119,foj0MS5LrK,滑动窗口聚合,MS_31369_POD_1119,161.0
81649,T_7699674664,S_36134286,0.1.1.1,rpc,滑动窗口聚合,MS_40042_POD_4,5RyLoeUIvv,动态模式识别,MS_4388_POD_29,4.0
89097,T_15945507851,S_32048416,0.1,rpc,动态模式识别,MS_9570_POD_525,l1UOM53a6T,异常模式库构建,MS_20664_POD_74,16.0
89097,T_15945507851,S_32048416,0.1,rpc,异常模式库构建,MS_9570_POD_525,l1UOM53a6T,Null,MS_20664_POD_74,16.0
121515,T_18612879156,S_42826594,0.5.1.22,db,动态设备拓扑发现,MS_20150_POD_6,mJxUT-THwr,网络探针部署,UNKNOWN,0.0
121515,T_18612879156,S_42826594,0.5.1.22,db,网络探针部署,MS_20150_POD_6,mJxUT-THwr,拓扑增量学习,UNKNOWN,0.0
149050,T_18264938567,S_147582606,0.5,db,拓扑增量学习,MS_57287_POD_182,N7l8_o8mxD:TDDL_QUERY,连接强度分析,MS_13817_POD_0,1.0
157578,T_3040594899,S_50375330,0.1.2.1.1.1,rpc,连接强度分析,MS_67025_POD_50,huF6u3_zDa,虚拟节点生成,MS_27239_POD_2319,83.0
157578,T_3040594899,S_50375330,0.1.2.1.1.1,rpc,虚拟节点生成,MS_67025_POD_50,huF6u3_zDa,拓扑演化预测,MS_27239_POD_2319,83.0
157680,T_2837483384,S_119236255,0.1.2.1,rpc,拓扑演化预测,MS_66241_POD_43,B6qYrEeoZo,Null,MS_63176_POD_150,1.0
