timestamp,traceid,service,rpc_id,rpctype,um,uminstanceid,interface,dm,dminstanceid,rt
20915,T_8603287628,S_21292396,0.1.1.2,rpc,备用供应商选择,MS_36601_POD_274,-tEij4DmSs,动态需求感知,MS_40586_POD_906,2.0
20915,T_8603287628,S_21292396,0.1.1.2,rpc,动态需求感知,MS_36601_POD_274,-tEij4DmSs,实时供应链数据融合,MS_40586_POD_906,2.0
121515,T_18612879156,S_42826594,0.5.1.22,db,实时供应链数据融合,MS_20150_POD_6,mJxUT-THwr,流式计算引擎,UNKNOWN,0.0
121515,T_18612879156,S_42826594,0.5.1.22,db,流式计算引擎,MS_20150_POD_6,mJxUT-THwr,CEP复杂事件处理,UNKNOWN,0.0
121515,T_18612879156,S_42826594,0.5.1.22,db,CEP复杂事件处理,MS_20150_POD_6,mJxUT-THwr,事件模式匹配,UNKNOWN,0.0
149050,T_18264938567,S_147582606,0.5,db,事件模式匹配,MS_57287_POD_182,N7l8_o8mxD:TDDL_QUERY,弹性规则引擎,MS_13817_POD_0,1.0
149050,T_18264938567,S_147582606,0.5,db,弹性规则引擎,MS_57287_POD_182,N7l8_o8mxD:TDDL_QUERY,Null,MS_13817_POD_0,1.0
149050,T_18264938567,S_147582606,0.5,db,供应商韧性评估,MS_57287_POD_182,N7l8_o8mxD:TDDL_QUERY,抗压能力测试,MS_13817_POD_0,1.0
149050,T_18264938567,S_147582606,0.5,db,抗压能力测试,MS_57287_POD_182,N7l8_o8mxD:TDDL_QUERY,灾难恢复模拟,MS_13817_POD_0,1.0
149050,T_18264938567,S_147582606,0.5,db,灾难恢复模拟,MS_57287_POD_182,N7l8_o8mxD:TDDL_QUERY,混沌工程注入,MS_13817_POD_0,1.0
157578,T_3040594899,S_50375330,0.1.2.1.1.1,rpc,混沌工程注入,MS_67025_POD_50,huF6u3_zDa,故障传播分析,MS_27239_POD_2319,83.0
157578,T_3040594899,S_50375330,0.1.2.1.1.1,rpc,故障传播分析,MS_67025_POD_50,huF6u3_zDa,韧性评分模型,MS_27239_POD_2319,83.0
157578,T_3040594899,S_50375330,0.1.2.1.1.1,rpc,韧性评分模型,MS_67025_POD_50,huF6u3_zDa,Null,MS_27239_POD_2319,83.0
